layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high
10,120,-0.12078697836647431,-0.28394259894266727,-0.044834832785030206,-0.06371592965132246,-0.01694919138836366,-0.037415242691834764,-0.04804301179635028,-0.027295716661028566,0.06333524684111277,0.05077860952820629,0.07529228421471391,-0.08345949669989447,-0.1013369202206377,-0.06357917895773425,0.04691004444224139,0.03482237628893927,0.05820615839174328,-0.020402161482100684,-0.032816918472138544,-0.008185842546323943,-0.05431507636482517,-0.07338084596907721,-0.03666104232271513,0.032686302865234516,0.026654736448350983,0.03997188746250079,0.054664459389944874,0.023292536683535824,0.08022246075949321,0.09942266239474216,0.07631714156363159,0.1301234153239056,-0.00031090406700968743,-0.012771215199415261,0.016831415697621782,-0.05503236763955404,-0.06290181054811304,-0.04551547510704647,-0.002179853175766766,-0.0044501475417443245,-0.00034016434782339943,-0.0049125268744925656,-0.013152538689707095,0.005472600902042659,-0.009552472014911472,-0.024797822304535658,0.008809320761162469,0.18637620645264785,0.1458552008952635,0.24668567138801625,-0.3153332679842909,-0.3656652785612581,-0.2598654964170419,0.028634176403284074,0.005551865835829328,0.04997586402654025,0.01016874563259383,0.0058468170545529575,0.014316344745069121,-0.20241275280714036,-0.23888426239136606,-0.163321552729855,0.05374241285026073,0.03192288950512496,0.06827064961156186,0.034950976415226855,0.02008269336617862,0.05162749389962604,-0.025437453078726927,-0.05155963520985097,0.004149210788309572,-0.03923542496437828,-0.05218561409662167,-0.02864664707643291
11,120,0.9156260021030903,0.011620820379660775,-0.019605105898032587,-0.02997201747338598,-0.007789089112387359,0.02566843122864763,0.015250167664295683,0.03547054248008256,-0.025043426981816688,-0.03505509181957071,-0.012812493735303495,-0.040223069675266745,-0.0492512189829722,-0.03130746469988179,-0.028455365852763256,-0.03861118159877758,-0.01872887081000954,0.01786520650299887,0.012301834552781657,0.023072617560392243,-0.15339139165977636,-0.19822767512096715,-0.12126763152424248,-0.019717728237931928,-0.029821002008781457,-0.010506576755239323,0.1119348308381935,0.07135027624201029,0.16288980217184865,0.1129416157801946,0.09119219693510483,0.14482101317495102,0.0157107419334352,0.005283324603612224,0.02580443606013431,-0.016599157080054282,-0.03211295761012783,0.004039882407523686,-0.21243105108539265,-0.2462488551600836,-0.18090785985269275,-0.07530298905912787,-0.09284819529197799,-0.05881640490707166,0.013481198453033964,0.009670926292892545,0.017267565897976355,0.008072307938709855,-0.010210738166933879,0.02711896694498136,0.0028204885427840056,-0.00031227453301350277,0.006387024358943259,0.02301998920738697,0.006106141532460849,0.03715285277304549,0.0515812198476245,0.029171751031341654,0.07301998781040311,-0.053870201708438495,-0.06210660786503771,-0.04470308050901319,0.2535748165411254,0.211577907060273,0.2961488529938894,0.06629291068141659,0.04989268003924129,0.09236160626014071,-0.04681262269926568,-0.052062041355529796,-0.040023478629688435,0.00010917282197624445,-0.010298904786468483,0.008194020340063916
12,120,1.2774283535778523,-0.29823012761383627,0.0637395117431879,0.04544618422786395,0.08004924520151689,0.009024672334392865,-0.015664999859873206,0.02886086954735219,-0.10040998375043272,-0.12227629969983052,-0.08065262302213039,0.004578339960426092,0.0013765442526588838,0.008042618018419791,-0.05047730787967642,-0.06389474281769557,-0.03493917074248506,-0.0018904570334901413,-0.008450806118004646,0.006347848567723588,0.1151570994562159,0.09147423693716215,0.13647093921278908,0.13387724499528605,0.1026121698335434,0.16876472562784325,-0.016208284363771478,-0.0617592743729862,0.020145966277147313,-0.3134878263808787,-0.3639001871754105,-0.25353811115647357,-0.01063679705063502,-0.04554190574873549,0.028494419537407032,0.06519239311649774,0.029213083055219614,0.09858982189733069,0.03656579080658654,0.026776753528198846,0.05031987528316676,0.146481767995283,0.09993864564108662,0.19150605390391623,-0.20413209896845122,-0.23145869930274784,-0.17794233642091664,0.026348219035814205,0.012550616406369954,0.040064205454351985,0.010743543071051439,-0.002463732036606719,0.02350910516999041,0.007603557609642545,-0.003907206054233636,0.016556277362008875,0.00562249324284494,-0.0015417059840789685,0.011554521812746922,0.0031109907664358615,-0.007339800206633906,0.012327446179309238,-0.1267124006214241,-0.15467035104287788,-0.09402557806577534,-0.17415532952484986,-0.23386781971009138,-0.09724088594783098,0.006249342951923609,-0.01402537334555139,0.024151945917401458,0.06558539087418466,0.0275305272724169,0.09759483318931111
13,120,-0.16814957708120346,1.2560502984561026,-0.2676622203861674,-0.31587484906738,-0.20209631179614618,-0.13390898751094937,-0.17154068797749158,-0.07780075081236044,0.1700101224705577,0.13601746929033348,0.2076836340680408,-0.023686977351705232,-0.06050026352206866,0.004782470039402419,0.29678020694603524,0.23169785025063902,0.3527553508492807,-0.047366345797975856,-0.06802451187822348,-0.026303111879775937,0.04859303768413762,0.017794862959223487,0.07464942088195432,1.2727162282913924,1.1413003511431938,1.4050636427414913,-0.15726575249185165,-0.1925445186168266,-0.1295876424767388,-0.12176851912712057,-0.14203465969922643,-0.0961401710857172,0.027056435588747263,0.01871260320825968,0.036601445126386044,0.011370601761154831,0.007293206329923123,0.016257968326487265,0.00010043978691101074,-0.04679256551433355,0.04379988314273456,-0.0032339769105116526,-0.09943887532533457,0.0862758493889123,-0.017960141816486915,-0.09236203104956076,0.029454628787934756,0.0884427665732801,0.058085889358383914,0.12029914426074052,-0.17366020567715168,-0.2704689040966332,-0.10215519363991919,0.1730738592023651,0.13536121962436787,0.2272883982599402,0.060683786310255526,0.03829909137372548,0.08435738060701017,0.11761566632582496,0.07800416330554677,0.15492304887273348,0.014356273987020055,-0.022852795805083585,0.060493078611713526,0.21213187252481777,0.16873447201835612,0.259626176652188,-0.11843192549422384,-0.15582882339988524,-0.07493976690069155,-0.1719359464322527,-0.22295005870983003,-0.11389265656471255
14,120,0.896893480916818,-0.3632370794812838,0.2646039036723475,0.22329580168627824,0.30713894942620146,-0.23043556385673583,-0.2643282139115035,-0.19587723014371783,0.4220162318708996,0.3797613768116571,0.46691791922785336,0.027837974298745394,-0.02412330392515287,0.08045124669636909,0.12952420742561419,0.08502886714879423,0.17218732142200066,-0.4305920358126362,-0.47039199169647566,-0.3826255715855708,0.029853546510760984,0.0022082645286961152,0.06426550917948286,0.18065994034210842,0.143241700247551,0.21488698925978192,-0.31875979602336885,-0.4240818260361751,-0.22528941087424767,0.25731646821368487,0.22795309610567832,0.28273041869339066,-0.24498094765779874,-0.3007977349831102,-0.18968451612667803,-0.2807521508075297,-0.3191970045635632,-0.23119261666666735,-0.03389203349749247,-0.053302594025929774,-0.012387639535591008,-0.1789261594725152,-0.23739870878014094,-0.13241557218289624,0.030107798101380468,0.024480461104346127,0.035948502187966365,-0.05573953660205007,-0.07783638301033836,-0.032047050228963314,0.2198788626740376,0.16499975129651526,0.2775146418204531,0.020490211093177398,-0.0006724142093056191,0.050086568314582094,0.022417891467921437,-0.0011540399082393075,0.04248395729965219,0.28708861246705053,0.24511863940395415,0.3305014900343182,0.0237806078667442,0.00275657948339358,0.05135995899171879,-0.22313517384851972,-0.2556332207859183,-0.19301884506518643,-0.43229254946733514,-0.47953223758377134,-0.386817214669815,0.15069261156022548,0.12185395252735665,0.17075364070013163
15,120,1.271037430812915,-1.5487552191712894,0.03236140531177322,0.02074881649944776,0.044187975452902414,-0.40608927998691796,-0.5322279343785097,-0.29177095904170225,0.012474410305730998,-0.012451921355095692,0.032651464180477575,0.21592112115273873,0.16591522510473927,0.2662341395641366,0.17914903509275368,0.11691854267613963,0.23308853447068636,-0.6921311763425668,-0.8064590968439976,-0.5934109808644281,-0.118179513188079,-0.14149259310836593,-0.09636576894631921,0.15393972027425964,0.11593834266299381,0.20187764425063506,-0.005810226422424117,-0.018463496275168533,0.010539182975189753,0.136559044662863,0.09943664047246178,0.17100185690292466,-0.34606394413858654,-0.40746342011572173,-0.28099339004295576,0.16034818839592238,0.11781331112918755,0.19441685511691806,-0.14638845361769198,-0.18982396498438903,-0.08957043874543161,-0.16081367570053165,-0.19484602397860726,-0.12381585918725858,0.01699980131040017,-0.028882114891118058,0.06038531317608431,-0.01861816548431913,-0.02716660889525277,-0.0064463562225379675,0.21062360166106373,0.17368339424739437,0.24798703786742407,-0.02980160272369782,-0.045879174679284915,-0.01747047636153487,0.09487707728209595,0.06919368265817563,0.12482817634086435,-0.18675259929926444,-0.2400792842018806,-0.13691634732706007,-0.26706484344322234,-0.3159366147000886,-0.2217691860584698,-0.21566407286251585,-0.2498292206895227,-0.19221875862761711,-0.15815704506821932,-0.18643647766827295,-0.1305503601014304,-0.010474026342853904,-0.04201296785846352,0.012818293174107827
16,120,1.914230620364348,-0.09184626454953104,-0.08522661570459604,-0.15071480647350352,-0.016636890610679998,-0.45289731634159885,-0.5052817580879976,-0.3879243597760797,0.40409792714441817,0.3265079921646975,0.4654915455472656,-0.2125857857366403,-0.3005290374260706,-0.13265035128764202,-0.03933039985907574,-0.05842187110606271,-0.02185046220159471,0.3806792728292445,0.3348152324782374,0.42020451999347036,0.02717571463435888,0.01627226556961735,0.03690485769029085,0.09523009390880664,0.08055015598423779,0.11005324095254765,-0.004092802759259939,-0.014358855821192264,0.007651326536045719,0.0986538591173788,-0.10067909935178856,0.275259219657164,-0.34691128274425864,-0.463637326588699,-0.21518246405990796,0.4112095172206561,0.2793121960836773,0.5443436384573578,-1.2914271576950946,-1.4536732231965288,-1.1495247541197267,1.3428864456713199,1.1932136905721078,1.498848140342161,0.0008913069653014342,-0.028917786286522945,0.03821544337163982,-0.0953253896596531,-0.12865340412206328,-0.04896232462565731,0.09672914598680411,0.06945817425109757,0.1174238937111416,-0.47218000420058764,-0.5603483951774736,-0.39323812202938524,0.01680208034813404,-0.0606772675163423,0.1127335929730906,0.2063513573879997,0.15721223847319682,0.2544265025287556,-0.06241483402748903,-0.12538939517767478,-0.019455637602756426,-0.016165597170280915,-0.031210019685483228,-0.004519281456208171,0.14245389440717796,0.11703789963542173,0.169413234211194,-0.23644969427259638,-0.2892738640899188,-0.20069149732832256
17,120,2.8699600107967855,1.478422377933748,0.21652577680846055,0.17044962466306365,0.26131228427325054,-0.193139084490637,-0.24065821691183373,-0.14564378778139753,0.006503193856527408,-0.05249318073736504,0.060658435526614374,0.21828521694988012,0.1463459647555525,0.2832580175980305,-0.11304910108447075,-0.17868596505373716,-0.060448334406440485,-0.08186738345151147,-0.10068505378750464,-0.06033000317712625,0.14955075616793087,0.11665738103076971,0.1890060221322346,0.2551633142555753,0.14724307673595224,0.3711684037387991,0.18039146917872131,0.14343000466974143,0.21983862275878585,-0.05998013907422622,-0.12168939890960852,-0.0045267250423785595,0.06649855988410612,0.04262582483934239,0.08692996540262053,-0.05752820915852984,-0.08874748227729773,-0.015656436389156935,0.5920518790837377,0.4568576625707404,0.7001785265029563,-0.06110820646087329,-0.10744683811091818,-0.011546139849815536,0.08214728460491945,0.05639887822597908,0.10936150126236802,-0.015558188462940355,-0.08185821514537868,0.05580306811607437,0.4515371039820214,0.41453380975096177,0.48977876379542673,-0.18737165338049333,-0.22396102432666037,-0.15445664092238687,0.00026552011258900164,-0.003050235886476003,0.004174800077647281,0.05455758940273275,0.013015770846395753,0.09330589968148457,0.19708791471396883,0.16131777376945441,0.22973127417615613,-0.014303750164496401,-0.01834973906884746,-0.009503124872765814,-0.07218467389854293,-0.1286406052931367,-0.01953078167590628,-0.13605281144070128,-0.17959234591612283,-0.09784170441407093
18,120,1.0724048321445783,-0.11708134574194749,0.008342838504662116,-0.03032953002024442,0.03706403731756531,0.19300028616562487,0.14007607547255854,0.2540595700001964,-0.0030407886020839213,-0.01903673447125281,0.016441707773677372,0.18215596651037533,0.13660380060474078,0.22830819904649008,0.03980072261765599,0.011263727461143087,0.08242533643419545,-0.2907273760686318,-0.35294359910301865,-0.2228366736524428,0.1430632976659884,0.11629928768612444,0.16628506041985625,-0.00228423645409445,-0.041073610005356996,0.028277454428995635,-0.12434788073102633,-0.1705071483591261,-0.08853330587424968,0.05700868765513102,0.0014448676444590092,0.09944969920131067,0.07513854826490084,0.0034946001615996174,0.13593098229262973,-0.08051298425222436,-0.10253019043787694,-0.05872953958188494,-0.21037504957057535,-0.28249780041126843,-0.13702389328662934,0.24031241250534852,0.16638417534685385,0.3188860958892231,0.0718359261440734,0.03316056320443749,0.10860109722629809,-0.003898151141280929,-0.020953342670497175,0.010757307841752961,0.005853440860907237,-0.0013714796801408131,0.011683254938106982,0.018134449856976667,0.0038501901625810813,0.032294801546183104,-0.3388295970236262,-0.4171856352003912,-0.26119158385476726,-0.38145161787979304,-0.4277831572123493,-0.32799714152119125,0.1281897949365278,0.061653417461396506,0.19453555783955376,0.14256596580768624,0.1028434262087103,0.19260559904971158,0.07957689456331234,0.03596428643679246,0.1407901840400882,-0.06659289607778192,-0.10139573389897123,-0.03287545080529528
19,120,0.5837289204200109,0.8150684419204481,0.20462718593577545,0.10869904831207047,0.3127348054448762,0.12100928647754093,0.09676496837870219,0.14810130646723943,0.1828265331685543,0.0709705890653034,0.27804994428685553,0.031324350647628306,0.019973277769555958,0.042454445619368925,0.0179382140825813,-0.0070175846390581375,0.035945962772239,-0.007059966788316766,-0.038360430623094244,0.025242273295686266,-0.13428335512677828,-0.1855986639787443,-0.09257301516210042,0.01421235886712869,-0.014265612692882618,0.042197263456570606,-0.1859680725261569,-0.21527510323872168,-0.14558156072627756,0.05764554686999569,0.025916184723416034,0.08177560184849418,0.13129590559595575,0.10926309784175829,0.14888919475430157,-0.021924936666619033,-0.03901255684865949,-0.004469414041765655,0.01324987964083751,0.003922572851879523,0.022679011207850028,0.06193093529436737,0.036056405582348815,0.09134549226146188,0.008196480091040332,0.005131842096452601,0.01119289073064768,-0.016718651711319883,-0.047878185967371485,0.008186320921716584,-0.017607976240105926,-0.114590755335909,0.06984642985548492,-0.03903496375617881,-0.05595584574000289,-0.021342063420840256,-0.0261284948947529,-0.09116084480968614,0.036046881826284,0.3024254412855953,0.22456353081351457,0.4056882162151546,0.0529073782886068,-0.0284731327323243,0.12757949361577628,-0.07295177836591998,-0.1108958718397965,-0.05008296415442602,0.11014240796212107,0.08168239901327372,0.14147136482060887,0.027014733788867793,0.019267616345896386,0.0344516638010585
20,120,2.1071383570631346,1.9884695437193538,0.03966348161920905,0.02360229074722156,0.05681761927320618,-0.0040735248010605575,-0.009999681791523472,0.0017484223384720567,-0.00618871016583095,-0.010835447376982,-0.0015529460985756814,-0.03174550929494823,-0.03996129528231298,-0.021689607003645507,-0.3892980246649434,-0.4728413610389301,-0.29137542377458886,0.13786986141931265,0.09569057406935219,0.18809482394407193,0.01617943434199939,0.0036142442445270717,0.03159857787909761,-0.08171167472998302,-0.13053170292793462,-0.025414370001914603,-0.16163687991599243,-0.202545684951668,-0.12801316156983378,0.06878099463259181,0.03928958736980955,0.09089616179078197,0.014105270694320401,0.006417026120664863,0.0213985221053008,-0.05040457779929663,-0.05946401283998663,-0.03869855937780814,0.18806851521755258,0.1183137299415345,0.26237646027933803,0.2992944178947558,0.21019099052995444,0.40800127843782924,0.9992140642056863,0.8127547643217258,1.2026485723350193,0.30520565280069906,0.18626552027029294,0.4613505097758025,-0.009878604478823641,-0.014297806788041878,-0.005076534946759545,-0.021897157258354127,-0.027909674058125045,-0.014851281060061111,0.1007475396618247,0.06757039780728519,0.1513855658789786,0.004228336736559868,-0.019225833367478722,0.02979673715502333,0.0779773238580674,0.03561876534406717,0.11876271252287549,-0.14699503139127046,-0.22140427996908935,-0.08970153654440471,0.6127829386542241,0.3846406469726935,0.8478067086869849,0.028181406483054162,-0.009912590545136482,0.07706878510459006
21,120,3.760869779686133,3.605846788540172,0.22402067077346147,0.10063525589221778,0.37864432559426253,0.8554573292067895,0.6115765479525241,1.0073559738292048,0.005488566111307591,0.0013465375524053039,0.01084203819123407,-0.11360904712540408,-0.1955478301392092,-0.023899463247895887,0.9163730723783374,0.7737252790061757,1.0325666560310247,0.257668827380985,0.17989577350827554,0.352642783980506,0.39004120137542486,0.32475185063357154,0.4608262120264891,-0.1082661986971895,-0.14284722958536197,-0.08231009126175196,-0.037813407834619284,-0.045345718129538,-0.03162344564450905,0.024434691357115904,0.011790721991565079,0.039713712582597496,0.11297543472610413,0.05120915928001826,0.1779338041984009,0.04740783420468991,0.03283996410425365,0.06366970391294063,0.4867711071545879,0.4131101959509154,0.5627558120479808,-0.12284412624624869,-0.14867148719805603,-0.0950261015041421,-0.004415015899576246,-0.008533504602382891,0.00020341066100324165,-1.0487706310115754,-1.1645713993961302,-0.9249361751616624,0.1522559584894528,0.08832477614361173,0.22501291227682163,0.1677736685456087,0.12672889244936716,0.22748583978546472,-0.18349660392850636,-0.22407161497045308,-0.15003245900928353,-0.03438312861447533,-0.0507758656462344,-0.018021838605248693,-0.03473858087478827,-0.15093644082002963,0.06508055477888165,0.1775267477768163,-0.11955107678969701,0.5495534628715055,0.6500741779183348,0.502333306473059,0.790966353979893,0.825914241373539,0.6155351914822434,0.9844235388802671
22,120,6.2224903114140035,7.268895511624093,0.12743259233733017,0.06574397376505657,0.22328248753910868,0.3915729217619325,0.2455730542984869,0.5176015438579877,-0.5186579773357759,-0.6183451398760856,-0.4157140920152112,-0.11839984885106485,-0.13076642078657946,-0.10612898211033706,0.2972346886371573,0.2390789306908846,0.3597555888754626,-0.017055971765269837,-0.022585754326428287,-0.011940638159479326,0.06979026148716609,0.03727638147926579,0.09573496738371126,0.16064826821287473,0.053993927549260363,0.26455180356899893,0.03585840044543147,-0.020333365070012707,0.07849015547971548,0.54073767537872,0.18325820057536477,0.8861489394074303,0.8059615112530688,0.4632324237244514,1.1504635718674394,0.20990935259809096,0.06980073016292106,0.45072662758873755,0.7585286744870245,0.5596274114431192,1.015314125032164,0.2390488949449112,0.20421888635144567,0.2697744871280156,-0.14531490104272962,-0.18525092067041746,-0.10649091282665422,0.3835733358748257,0.16133778360749906,0.6085472935251889,0.8180469549726694,0.5179125969814292,1.2425034095207228,-0.05641541811637581,-0.10613666575440826,-0.008810709555400566,1.5593989863991737,1.2412870151363313,1.8936797074810603,-0.1279765770188533,-0.16672266153541082,-0.10130277258702945,1.5514473519598444,1.0311042222054676,2.271410052699501,-0.36205796897411346,-0.4526964938112845,-0.25066362240351736,0.5705382937565446,0.44644368129937595,0.6865122084273025,0.09504601022150988,0.0802354059641948,0.11782338955740367
23,120,5.995764951904615,2.3699847629914683,0.06441111429594457,0.042204175575170665,0.0918613017490133,0.048179991985671224,0.019780696314216282,0.07717872113920748,0.07907195356674493,0.02496614296299716,0.12764914160245097,-0.04438824798368538,-0.05695120477699674,-0.03136785436906699,-0.024871567473746838,-0.0294846177273818,-0.018838696905295375,0.15802996988253046,0.1308168980644162,0.19018537637932845,0.0017906946712173521,-0.021569217914754215,0.042600985361690005,0.0352237094193697,0.0002171523387854298,0.06836295735090968,0.34596228167259446,0.26921286230926245,0.40494599967283035,0.6590088854699085,0.5680302861173793,0.756539297507843,-0.08085327052200834,-0.14347969648389455,-0.02228400808642619,-0.08580979680021604,-0.12121886630620186,-0.05389552826294676,-0.017713682594088218,-0.025521241506600442,-0.01365608481011199,0.3432335743214935,0.23203709714580326,0.4799615082827705,0.14657900496385992,0.018398132131745418,0.27872425855447835,0.12367597922760372,0.10314245934501136,0.14971771668710668,0.21564875437567632,0.15314164565100025,0.2903740624850616,-0.03675020022007326,-0.04898940220979663,-0.02174488916546883,0.028539259141931932,0.02050758034766962,0.03656417987852668,0.02233541071570168,0.0186699071918459,0.025939780544140364,0.3651561645170053,0.2907447440347945,0.4313138635006422,0.028213580880158892,0.006932177706621587,0.04771081248492309,0.2684232744310672,-0.01743039979114352,0.7384693654453923,-0.27311207495319345,-0.317044040200999,-0.22935744765214627
24,120,5.607431050886711,-0.6073938949557487,0.05036439786975582,0.03498927301028743,0.07028076412524872,0.28418775208604835,0.19113913938829985,0.37199864910411023,0.06944223369161288,0.037013803545851265,0.09686383492429741,0.0069381778089640045,-0.0004708105486740048,0.015400443587859617,-0.11341848337712387,-0.13204312698178303,-0.09693334628478624,0.22324591738482316,0.15712689651641995,0.2795703134569339,0.008401240097979705,0.003564538223533115,0.014305804909672584,0.006840202437403301,-0.03053442872459224,0.037909491050328745,-0.16810806372668594,-0.20462185782322195,-0.13779490877098094,-0.1170182160489882,-0.15054701498748424,-0.08732613245568549,0.03761812710824112,0.02221412515966222,0.05032567460749608,-0.12711458211221421,-0.14963536328995058,-0.10693493463768391,-0.21532085998915135,-0.24644277923895666,-0.18744491634774021,-0.3510640075430274,-0.4291390065678085,-0.2742195381751905,-0.026972021581605075,-0.03284388070887265,-0.021181096553724882,-0.04468983623276775,-0.07077318535972155,-0.021442149648889148,0.0026277243994021165,-0.004941983072397609,0.008180278112801411,0.027154145203530787,-0.004531634883411849,0.0694972579196716,-0.03284367515395085,-0.0701262758509256,0.008302900363535922,0.022456954854230087,0.0035448184609413154,0.04787439379414233,-0.1241021048432837,-0.14606757235170031,-0.10298641760173877,0.007046677777543664,-0.017266315410961398,0.047289581934843804,-0.020485860606034596,-0.08252185728245726,0.04701916854168895,-0.01257973446045071,-0.030908054372412154,0.007090546209171103
25,120,1.4445260008176168,2.4216130147416455,0.04927202933855976,0.022739918165122313,0.07954665923840366,0.15127331747983894,0.09993230327032507,0.1903480004495941,-0.00294081917963922,-0.014394348669059885,0.00735534927904759,0.014577856714216372,0.012744475453315923,0.016654053239617495,-0.002116769133135676,-0.01612909689351606,0.012258318252085395,-0.4043995449009041,-0.44706036357053863,-0.35770734292222195,1.0462414896115662,0.508181710341014,2.0166639086324714,-0.15539167663082482,-0.26064601135168536,-0.06615636364479242,0.7918783396327247,0.23118388364867618,1.3824536483649472,0.28235892557228603,0.22089479279316343,0.35642097515054044,0.006656696554273367,-0.05188129135950779,0.07376200334557016,0.0007398859752962987,-0.019743485036694132,0.021572197131269295,0.31741030307797097,0.22444991622275362,0.4148735855038588,-0.1360415559882919,-0.1803235001194601,-0.09541815951505374,-0.021833345107734204,-0.04855558130812521,0.005387937777365239,0.020032000821083785,-0.05979418214565763,0.11604347756287701,0.6211934623308479,0.4941679469286464,0.7490889898074479,-0.3306314940098673,-0.4169498163403477,-0.23276208069718757,0.08761630240672579,0.06631350929887654,0.11467476991257472,-0.0005034376246233781,-0.013533501003015166,0.013660227515307872,0.005886518396437168,-0.011689117870603997,0.025974806577432893,0.533005473514398,0.3772449541829216,0.6698142443690448,0.0004510665622850259,-0.08462734872669292,0.12236625096023376,-0.4531220106718441,-0.515588542757711,-0.39185130627748255
26,120,1.0469335029522577,4.868906983492585,0.2057958291998754,0.14384007659197473,0.26223301102872937,-0.151536729807655,-0.23955457726183038,-0.04884277096173443,0.5860557064724465,0.4594383110160319,0.7276673330475263,0.5211211695335806,0.43501627261284737,0.6239476936372617,-0.011365972288573781,-0.023528195135683442,0.0036928347261467147,0.07897762386128307,0.04689785400715967,0.11439896011492236,-0.5783988205871234,-0.8145353786296133,-0.3685811190621463,0.10537441979783277,-0.05025124970435475,0.3320142306030417,-0.035380153575291236,-0.10768699805562695,0.028791699840221546,1.2301796794869007,0.5442107553205763,1.978548757963969,-0.3762034431720773,-0.5301859493258719,-0.27005501757414707,2.6652816217858346,1.727375814046245,3.779995075752182,-1.2461879069606463,-1.4748853665590287,-1.083565015693506,0.20345049016177655,0.15815630430355668,0.24685743522519865,0.8097718521952629,0.6548911526597415,0.9520931932376697,0.019995357437680165,0.015467724047678834,0.0248003818874713,-0.41519378491987785,-0.47841365266824143,-0.3493384773648965,0.006522582673157255,0.0045116945262998346,0.008879850355442613,0.05829098097359141,0.03600666987632091,0.0829278725486559,0.6031028844416142,0.3877717019089808,0.8474555077124387,0.018676673139755923,0.011258308937540278,0.024532769912232952,0.060106668559213476,0.012645693362768119,0.11045822083561989,-0.0017973833872626224,-0.02660858452649942,0.022062007465283348,0.512267638471288,0.008210424589342444,1.0509037367495087
27,120,4.461234177649021,1.7553159218475534,0.3821593124729892,0.2983428769519863,0.46720485117286426,0.9441509450164934,0.7937093785475008,1.1310419925022868,0.10229083150625229,-0.022263352973386646,0.24070982711855318,0.11603969915304332,0.03432976737016967,0.18894970574202788,0.0061146648290256655,-0.07221400484985982,0.06092298829462378,0.3845637446890275,0.06432358111565312,0.8499202064999064,-0.06449065756363173,-0.09289041197451298,-0.03885450917315516,-0.02181124974352618,-0.041731144553826496,-0.0010286136953315806,-0.020482890082833667,-0.054214557800247955,0.031467479923157904,0.24590332830945652,0.1565754160642003,0.3330616894053916,-0.3085092776144544,-0.46698385242683194,-0.13547106708399959,0.12726805938097338,0.10027534357349699,0.1563242760622718,0.011221494323884447,-0.003635419092218702,0.027684319438800835,-0.017683743475936355,-0.06144049735099543,0.022900801731157095,-0.33952592249649266,-0.4097795393585693,-0.2698694662714845,-0.011449209596806516,-0.028959341490796455,0.005324012518976812,0.1587782766825209,0.11753857315207521,0.2001944296803169,0.012463961006142199,-0.0017175057008474441,0.024550447424214014,0.824111506047969,0.6950129920803011,0.9250702463707421,1.8590204674129684,1.6300373089965432,2.114882589825429,-2.608701386861503,-2.8810028503167753,-2.436648244538034,0.024030275045273206,0.020228410588266948,0.02883915157493902,-0.05511022290835778,-0.17007544565790644,0.09076914034007733,0.004963916315076252,0.00391020625984917,0.006143486875031763
