layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
11,0,0.015134192634529123,0.029452321756010254,-0.00013644958768660825,0.014318129121481131,0.015270642222215731
25,4,0.046134822303429246,0.03204755549474309,-0.01618716719094664,0.014087266808686154,0.06232198949437588
4,4,0.0899948896219333,0.07632076398779948,0.08849148831019799,0.013674125634133824,0.0015034013117353195
25,5,-0.011834950463768716,0.0014903666926935936,0.002773489659981957,0.01332531715646231,-0.014608440123750673
25,6,-0.009349308100839455,0.00393987603407974,-0.05203434989477197,0.013289184134919196,0.04268504179393252
13,1,-0.00023615023625704149,-0.013493692479096353,-0.01632187279756181,0.013257542242839312,0.016085722561304767
21,2,0.07937100725248455,0.06661255890503526,0.021430797564486664,0.012758448347449297,0.05794020968799789
0,7,-0.0916501364360253,-0.07930042700221142,-0.08953812091300885,0.012349709433813888,-0.0021120155230164583
6,1,0.07347922762855888,0.06113614921147625,0.06865974000344674,0.012343078417082633,0.00481948762511214
8,4,0.1442990762957682,0.1327550847704212,0.011588912204994509,0.01154399152534702,0.1327101640907737
6,6,0.1191400649646918,0.10807287953794002,0.11286113690584898,0.01106718542675178,0.006278928058842823
7,0,0.07557258174056188,0.06458054861674706,0.05524686563294381,0.010992033123814818,0.020325716107618068
0,1,-0.01774599446604649,-0.028284731879830362,-0.017100284954843423,0.010538737413783871,-0.0006457095112030672
25,3,-0.011184339196188376,-0.0007291917883170148,0.001028878516323554,0.010455147407871361,-0.01221321771251193
4,0,0.01370011197286658,0.023945152511199316,0.012258223025128245,0.010245040538332736,0.0014418889477383345
21,5,-0.027641121003155907,-0.03780695948128899,-0.03575711733816812,0.010165838478133082,0.008115996335012216
19,1,-0.004076261361478828,0.005700257591282328,-0.01396087822310316,0.009776518952761156,0.009884616861624333
6,3,0.06352335484698415,0.05420553827037414,0.06186235186954339,0.009317816576610016,0.001661002977440762
9,5,0.1252545489463955,0.13453981603185336,-0.01248667884307603,0.009285267085457849,0.13774122778947154
24,0,-0.037011260725557805,-0.02775353672914207,-0.0305809637842079,0.009257723996415737,-0.006430296941349906
5,0,0.008997357877281805,0.0007153411007796725,0.0076139129931107165,0.008282016776502133,0.001383444884171089
1,5,0.007115256468144556,0.015265989707161982,0.006460085526729623,0.008150733239017428,0.0006551709414149322
7,5,0.019902055019823214,0.011800610289598504,-0.004940864117816091,0.00810144473022471,0.024842919137639304
9,4,0.028897825069725512,0.020852186422174176,0.005872274690773338,0.008045638647551336,0.023025550378952174
19,0,0.0055879223082835475,-0.0023298737651202828,0.00041447933181189,0.00791779607340383,0.005173442976471657
22,5,-0.007380232137317459,0.00012092686568697294,-0.005658672315378984,0.007501159003004432,-0.0017215598219384749
21,7,-0.012718035684277615,-0.005311388208065182,-0.010065705461117128,0.007406647476212433,-0.0026523302231604862
24,5,-0.010827980713899402,-0.018054229667177422,-0.016444873270423464,0.00722624895327802,0.005616892556524061
19,2,-0.010011738026514649,-0.017201679789771638,-0.021942465115959445,0.007189941763256989,0.011930727089444796
15,1,-0.01023962750720481,-0.0032488527668950457,-0.0020233739788333574,0.006990774740309765,-0.008216253528371454
15,3,0.005191196914529428,-0.0014895882767935595,-0.009904615379249056,0.006680785191322988,0.015095812293778484
18,1,0.0001972572397789918,-0.00645257089442263,-0.008753489607867475,0.006649828134201622,0.008950746847646466
8,1,0.061440891159387924,0.06805315930396319,0.05786372229922563,0.006612268144575266,0.003577168860162294
1,0,0.01583017143420875,0.022178382030688226,0.015232950417945782,0.006348210596479477,0.0005972210162629669
17,0,0.005857780573812003,-0.00040370781207457187,0.006786495208507404,0.006261488385886575,-0.000928714634695401
18,6,0.0002704531225996713,0.006359068440118184,-0.004291048709031505,0.006088615317518513,0.004561501831631176
22,2,0.005796756878650436,-0.00011860611848533154,0.0034840077016269786,0.005915362997135768,0.0023127491770234578
20,1,0.005717184701158355,-0.00015281076387812693,-0.00016979019079978267,0.005869995465036482,0.005886974891958137
10,7,0.024233641646181543,0.01852130046269546,0.012454807560425251,0.005712341183486083,0.011778834085756291
18,2,0.040912447113078086,0.03562515415251255,-0.011099099850980565,0.005287292960565536,0.05201154696405865
1,6,0.003834591417883833,0.008717732884300252,-0.0012229409592691809,0.004883141466416418,0.005057532377153014
5,3,-0.026243374426849188,-0.03112559881992638,-0.028123434679582716,0.004882224393077193,0.001880060252733528
8,7,0.04588572008457656,0.05063766824702422,-0.003340337170326772,0.004751948162447658,0.04922605725490333
3,7,0.014299008809030057,0.019027063529938458,0.014446133406211932,0.004728054720908401,-0.00014712459718187534
2,0,0.0004099364470069607,0.004816212214063853,0.00044067129492759706,0.004406275767056892,-3.0734847920636354e-05
6,7,0.053452868154272436,0.05741168890769283,0.04925271811274191,0.003958820753420397,0.004200150041530529
6,2,0.07777926741788785,0.073841257703801,0.07582415702442329,0.003938009714086851,0.0019551103934645625
3,3,0.04660079780345162,0.05045269789795081,0.04563545261820157,0.0038519000944991916,0.0009653451852500439
13,4,0.0028054667801673833,0.00654495518344144,0.011448990270340194,0.0037394884032740565,-0.00864352349017281
19,3,-0.007974124746397138,-0.004336974284766862,-0.004629329485275472,0.0036371504616302753,-0.0033447952611216653
2,7,-0.02547384691036617,-0.029014300927519797,-0.026428685034625234,0.0035404540171536276,0.0009548381242590644
5,5,0.006806567629488806,0.0032700787017044303,0.007330071568139829,0.0035364889277843758,-0.000523503938651023
21,1,0.03587819375097752,0.03245175560005009,0.006543122790753841,0.003426438150927427,0.029335070960223676
6,5,0.08773236908018589,0.08435311044255893,0.08773204575603206,0.003379258637626961,3.2332415382529955e-07
8,2,-0.025316241616383194,-0.021985374328990778,-0.028422145498916508,0.0033308672873924167,0.003105903882533314
20,0,0.0009800853634563584,0.004196823108941317,-0.005013808060903102,0.0032167377454849584,0.00599389342435946
14,1,-0.02368575326787929,-0.02073204526677728,-0.013423682551365345,0.00295370800110201,-0.010262070716513944
