layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high,mean_delta_head_24,head_24_ci_low,head_24_ci_high,mean_delta_head_25,head_25_ci_low,head_25_ci_high,mean_delta_head_26,head_26_ci_low,head_26_ci_high,mean_delta_head_27,head_27_ci_low,head_27_ci_high
10,120,-0.014532547956332565,0.01812414771193289,-0.00015156390145421028,-0.0007415592748050889,0.0005257440210940941,-0.0015770163115424415,-0.0025441341556628077,-0.0007873549662569227,0.0018876941855220746,0.0011679581923332686,0.0025461602224095257,0.0001714902153859536,6.921136620803736e-05,0.0002525870999185524,9.689101619490733e-05,-1.5966949091913797e-05,0.00020209395549803356,0.004133381587841238,0.0032860219890911446,0.004890694250304174,0.0036073684401344507,0.0006214090940678337,0.006468405705818441,-8.356569693811859e-05,-0.00031789883874201524,0.00011380971500329909,0.00040424876133329237,0.00017188350323219008,0.0006167391617176084,0.00039528159104520457,1.2525872310410106e-05,0.0007584839842578126,0.0005647910904372111,-5.827750865137202e-05,0.0011157259266231763,-5.524708346153299e-05,-0.0010101657385045352,0.0008825392218811128,-6.22924417257309e-06,-0.00015495243344048503,0.00011227676133178952,0.0011082518486849344,0.00032582650470430963,0.0019491224446392154,-0.0012990490766242146,-0.0019765483170340304,-0.0006919133572955615,0.0012558002747634115,-1.2397766549838685e-05,0.002790430879880054,0.0023273308402470623,0.0019398700256715528,0.0027692354203221236,0.0006044413060105095,0.000328477765773035,0.0008884727022571801,0.00029597446070207903,1.718149011139758e-05,0.0006151101818007496,0.002577580212770651,0.0016802191078507654,0.003427159901330015,0.0005354485746162633,0.00013430370624215965,0.0010001340804349941,0.0007728489998650427,-0.000858066645572156,0.0021821525940322324,0.0009472734828401978,0.00017378466223211343,0.0016730912227649242,-0.0005785709455570516,-0.0009070412733490229,-0.00018413148336549038,0.0002062938486536344,-0.0007988287878106348,0.0011290681237005632,0.00026344692644973596,-6.675204648975824e-05,0.0005892632765850674,-0.0003493509192291337,-0.0006335159242007648,-4.2740401028519604e-05,6.890322741431495e-05,-3.4764673328027125e-05,0.00017073685390641915
11,120,0.014859259671842059,0.005729384084406775,0.00018169227017400164,-8.080239019667108e-05,0.0004600495838288529,5.8982608607038856e-05,-0.00021341833169572055,0.0003183543025321949,0.0007119478036959966,0.00026367154855203506,0.001151157647254877,-6.090784639430543e-05,-0.0005176672521823395,0.00042994227502883125,0.0018278878997080028,0.001202188514143927,0.0025608852937390723,-0.0003328587452415377,-0.0009361968451412395,0.0002359032128394275,-0.000369550550628143,-0.0008791506720202353,0.00013103491141616062,-0.0029925448519255347,-0.004059551599542222,-0.0018769199308250489,-0.0002127630034616838,-0.00040015451872022823,-4.321861478577677e-05,-0.0053285364740683384,-0.006938834518029277,-0.0039566086882647745,0.000603514573109957,0.00021041225161752666,0.0009784903628315082,0.00024490026310862353,9.042003439390101e-05,0.00040598645292144893,8.105426483477156e-05,-0.00024150600200907016,0.00038229706449783413,0.003935891721630469,0.001164011858199956,0.006450450226742154,-0.00036257244743561994,-0.0007905502204812365,0.00011840463164844586,0.00036132854147581385,0.00011098418959591071,0.0005802459618037877,0.0011437514195373902,0.00026185953315386234,0.0018649846333331273,-0.00036900488630635663,-0.0009579834560281597,0.00015077002336814398,0.0007107176095208464,0.0003629259445491091,0.0010454192525867257,-0.00033118800735489154,-0.0007099720625774353,8.908287130907412e-05,0.0012361975580764313,0.0007625361842898807,0.001674279251456028,0.0005614525095249215,-7.39027396775782e-05,0.0010670366916262235,0.0018028568670464058,0.0005129909508589966,0.0035453907672005403,0.0010350575495976955,0.00027078102978218046,0.001998340233500737,-0.0014799015882696646,-0.002719477840752612,-0.0003253754626227112,0.0019364756173066175,0.0013626964157932282,0.0024927970029966677,0.001790742542167815,0.0004433393579771898,0.0030213962528796404,-0.0006552391336299479,-0.0011834589378365004,-6.249782454688081e-05
12,120,0.011753703708139558,0.0032830009811732454,-0.0018603628384880721,-0.0036608498294178086,-0.000185960369320431,-0.005886884116140815,-0.008507139735108164,-0.0038991979666510197,-0.0002085018970925982,-0.0010050968091915517,0.0005148420891540204,0.0003927961719455197,-0.00016285735412869447,0.0010177612612217975,0.0007284351411120345,-0.00033325712710696585,0.0016148430665392272,0.000549367216687339,0.00023805396092939192,0.0008641608587398272,-0.0005502166439934323,-0.001117693691679354,-9.672729652569007e-05,-0.0002868013793583183,-0.000611822610183784,1.8764147607726252e-05,0.0019077001314144581,0.0009333167324560539,0.0028994871965066222,0.0020596411331401518,0.0013879104912242232,0.0026951720840588675,-0.001267168822232634,-0.001668368178749612,-0.0009036289227272694,0.0007801887967313329,0.0005636426810330401,0.0010560720385789561,0.0023562298292138925,0.0013986474999789305,0.003380948744743364,-0.0002780485364686077,-0.0006002916084010697,0.00010047708133546016,5.521598116805156e-06,-0.0011985859755562463,0.0009332613288764454,0.002369753682675461,0.001451457110136592,0.0032170299639498502,-0.0003602275207716351,-0.0005385347882596155,-0.00016456353128887707,0.004216346864510948,0.003173368308246912,0.005289452015373779,-0.0002062136074528098,-0.0005288748808379751,0.00014126590363351479,0.0004555922661287089,-0.00022156077788774073,0.0011304814550385349,8.200354277505539e-05,-0.0005621733139499459,0.000920769866722064,5.848228853816787e-05,-5.937300278067898e-05,0.00016059001898004988,0.0006646433049657692,0.0002740581174293766,0.0010565564380522119,-0.0011914990512498964,-0.0019962967446190308,-0.0004262367252279846,0.0003683686508641889,-0.00031429706141352656,0.0011404505045599462,-0.001768419697812836,-0.002572857088271121,-0.001104329839454294,0.0006682343994422505,-0.00013005651582110052,0.0013450544956140225,-0.0005159599260271837,-0.0008393140943856755,-0.00023612363511347212
13,120,0.019207205375035605,0.023844056313585802,-0.0006984260786945621,-0.002346780900649416,0.0009336776433823009,-0.0021752027775316187,-0.003020793875378634,-0.0012350240564652868,0.0011231342204458391,-0.0008463045762376471,0.003236999335155512,0.006685318431118503,0.0054609152096478895,0.007870194943291912,-0.0012296760105527937,-0.0028627910108965197,0.00014825765644976382,0.007657269029490029,0.004864008927009612,0.01113422186332173,0.0010106583669160804,-0.0005617727273299048,0.002503580806466441,0.0026023382650843512,0.001752976878269692,0.0034380619891696065,-0.00014162893833902975,-0.0002486960054375231,-1.9999315506235375e-05,0.000988472807027089,0.00048600945539268046,0.0014542976853408618,-0.0008584123133914545,-0.001670107964479636,7.762687385062849e-05,-0.0018528221795956294,-0.0030087222924339583,-0.0008363777120636465,0.0073042618382411694,0.006055426570528652,0.008482174767414108,0.0016907167747073496,0.0010173703043983551,0.0022350196348755466,-0.01225183237111196,-0.017424423858271136,-0.007536970664562733,0.01499285095196683,0.012356903275115958,0.017907896649606604,-0.0029563449982864163,-0.004724955401300879,-0.0012437815747398414,-0.0002557515787581603,-0.0023356392357770043,0.0014163043768106343,0.007594930132230123,0.00542072930809809,0.010578637997678017,0.00015740520320832728,-0.0006095014744399427,0.0010156923967103166,7.33796526522686e-05,-0.0018792739508595936,0.0016232443177432291,0.0014663442882010714,0.000812063213137056,0.0021213179149102267,0.0023611816053744406,0.0015343188867700521,0.0033597897173603996,-0.0008796614323121806,-0.0028900575498118997,0.0014477813024617115,-0.0011044236569432541,-0.0021044744556517492,-9.277472500495243e-05,0.0025950822959809254,0.0006100775365969944,0.004637346389887778,-0.0022727829831031463,-0.0029482781813324737,-0.0015685408690478651,-0.007782322230438391,-0.010120867731651136,-0.0057446722290963705
14,120,0.02256390896315376,-0.01486650519145769,-2.145363250747323e-05,-6.531278871989343e-05,1.725917917307622e-05,-0.0002244564061887407,-0.0003247645118365957,-0.00012255672574004468,-0.0013833178740848477,-0.001839896873619485,-0.0008032877893128898,9.00843515410088e-05,-8.149331872118637e-05,0.0002554718421864285,-1.0920083635331442e-05,-2.9774358602783952e-05,6.145291784681232e-06,3.953148770960979e-05,1.721795113553526e-05,6.441422006294791e-05,-0.0001072366346003643,-0.00019797908815235131,-3.5056284893168245e-05,0.0002820261094408731,0.0001751539526352038,0.00040220856690818146,-0.0008247818681411445,-0.0011083842103835197,-0.0005534635187359527,0.004166302197457602,0.002925505858438555,0.005268040458128478,0.001635720900958404,0.0008408844728546683,0.0026042318176284123,0.004902545467484742,0.0018312128048273736,0.008358798765693792,-0.0007866431726142765,-0.0020267576461386245,0.00035727003104208673,-0.0011610934239191313,-0.0021797873632749543,-7.48854411358477e-05,-0.01775392223886835,-0.02133408372552367,-0.013802901058418984,0.0003189640716300346,-0.0014877881640010552,0.0020968555832223505,8.183005265891553e-05,-0.0019172930032073053,0.0017233368593345718,0.0019581409374950453,0.0008572313379409025,0.0032051323702277546,-0.003819500651055326,-0.007998669893834935,0.0009100819360173774,0.003743642385234125,0.002916336182994807,0.004595615107755293,0.004798564512748271,0.00262033386194768,0.007397023456239066,0.005179581209085881,0.0030410054825673193,0.006813126033133206,0.0015197557280771435,0.0003156849102621588,0.003182638137368486,-0.005393031969045599,-0.012220853555190843,0.0011764936204417614,0.00027078860924423985,-0.0028281684095418313,0.0037844002659403494,-0.015607055133053412,-0.018730980324617123,-0.012669821388165777,0.001465521234301074,0.0006782837893357889,0.002429601531039225,0.0017739086411893367,6.190646109947318e-05,0.003339883263300484
15,120,-0.011143306301285823,0.02578591688409991,0.0023424200694231938,0.001219331463459336,0.003621503780401933,0.0024089963379083203,0.0014742641467940605,0.0032977876375662168,-0.0001729215340067943,-0.0008464532278109497,0.000593282362582007,-0.0009436824553025265,-0.0021246304422432635,4.992207289130224e-05,0.0002915981710733225,-0.0005105528243196508,0.0011527979865786622,-0.0023415752036574605,-0.003702324408732238,-0.001491672293389759,-0.0008078726998064667,-0.0013799678642923633,-0.0001131469698399693,-0.001147629468080898,-0.0017031964967221332,-0.0006013651610798357,8.836164197418838e-05,-0.0007014373127458384,0.0007612300716088312,0.00013159850883918503,-0.0007341297862876672,0.0011059962020469054,0.0011039930298769225,0.00013919250181061217,0.0022280395755660725,0.005032549488047758,0.004054013717735264,0.006127653868558507,-0.0008195352468950053,-0.0019926599473789487,0.00020394719433776743,0.00160212879612421,-0.00028378708855598234,0.0034591929112502847,0.001408172482236599,0.000922948648755361,0.0019731079378592165,-0.00042616243178296523,-0.0006519705507465308,-0.0002445018679281929,-0.0017388381655716026,-0.0028051302942670494,-0.0006866664727082629,-0.0016931033385238455,-0.0023799133703020442,-0.0010590177901334146,-0.00010858012683456764,-0.00020179471313895193,-3.519271844803974e-05,0.00023846249096095561,-0.00010314524003964227,0.0005650869529442087,2.9003007997137806e-05,-0.00038436127792617,0.0004151615888501209,0.004127808623403932,0.003024600095280524,0.005528487357999741,0.0028826183523051442,-0.0015365830624553686,0.007453290979077187,0.03252728898078203,0.028721769716309305,0.03761805686212028,0.004037283939154198,0.0020444846916264697,0.0066790275002616304,-0.0006762315490050242,-0.0013487547814535598,0.0003024213534566423,-0.006530136475339532,-0.010093030665011611,-0.0036721862859364286,-0.015060098341200501,-0.018663855759999327,-0.011789004963696545
16,120,0.09964899543362359,0.04251208036245468,-0.0026061439944896846,-0.0046534511443072305,-0.0009130361302231903,0.0011951130009644354,-0.0005240303954390887,0.0027090130840466986,0.006318003151682206,0.0036592472538662453,0.008851771021751725,-0.012959293724270538,-0.015592335276693726,-0.010016823886835481,0.0029769988051460434,0.0008895196942224479,0.005644894931077337,0.0051853732564874615,0.002583899737073807,0.008198806803993649,0.006106399207298333,0.0005933554035436828,0.010629150080834128,-0.0043430440059940645,-0.005805886335559384,-0.0029973346690773416,0.003791394448004818,0.0022313316441917174,0.004957737001386704,0.005381282564485446,0.004412535974358131,0.006516239800160596,0.0003010383991446967,0.0002366572204482509,0.00035068560418343017,0.00016816702554933727,0.00011120614018485261,0.0002255620494785641,9.947103632536406e-05,-0.00023412951796975297,0.000402118828133098,-0.001395897781670404,-0.0016805498062603876,-0.0011621043396977861,0.006398559167670707,0.0029630839084469093,0.01068619980234265,3.369410599892338e-06,-0.002447946739557665,0.002033344939069745,0.00022507697770682473,-0.0035713262032853283,0.003796376200237623,-0.007092591627345731,-0.01003270997913205,-0.004444800327037227,0.006038560606733275,0.004457382307009539,0.007849472352778927,-0.0012775346132305762,-0.008920536148846926,0.006772816555555134,0.027754256232098366,0.022682195505039998,0.033217117350965664,0.0029259400063892825,0.001981110374399577,0.003763348887417427,0.0003766137437196448,-0.0008031639058269016,0.0015476775253046072,-0.004603601480872991,-0.005950735009876856,-0.002953864232937727,-0.0013733964296989143,-0.0026496235585849112,8.937071441323524e-05,-0.003047086267421643,-0.005757270164128082,-0.0008249148117223108,0.006262241088552401,0.0040969859663164245,0.0092891985840591,-0.0002971878411093106,-0.001210038630500397,0.0010039438113744839
17,120,0.035478715086355805,-0.026944245424238032,-0.001309356301014001,-0.0020333702944238517,-0.00030781447339298454,0.003085067606298253,-0.0013688387666479685,0.007086667359787195,0.0072349068466185905,0.005349666560311259,0.00933982277075605,-0.000501818914199248,-0.002543535247823456,0.0015313612506724897,-0.0009678888542111963,-0.005372561023492988,0.0035391432407777777,-0.019046146069498112,-0.02337219741906059,-0.01465721183779048,0.011429114449614038,0.0075818444350928375,0.014638225268378545,-0.00039278508823675415,-0.0009010927448252914,0.00011522349564378005,-0.0005060255820959962,-0.0007831097230458303,-0.00025104199236617797,0.004811587716297557,0.0020402258565688195,0.007208496288512833,5.274262900153796e-05,-3.949999905065245e-05,0.00016369640403354424,0.00032977821150173743,-0.0003435016669633721,0.0010777713615849887,-0.0010391011062893085,-0.0018850440116996955,-0.00011851621488555458,0.001205081736164478,0.0007777273589696657,0.0016525305023727319,0.0003736552190578853,-0.0009745498053719833,0.0016266208234689352,0.0022311337835465867,0.0008670922694000183,0.003362679076817585,-0.0006995786400996925,-0.00161937200910567,-4.126671631335374e-05,-0.001554964123837029,-0.0031790776986599665,-3.061273387478027e-05,-0.005067869197227992,-0.007216743633058893,-0.0032811110493397183,-0.0007524193405212524,-0.0011565107001418559,-0.0003201967908656418,0.003930651608970948,0.002723249479580166,0.004986683053211891,0.0069544641592074186,0.0045539749953119706,0.009141315818754568,-0.001873651464120485,-0.0060012755012576234,0.002560161726384347,3.637029052091142e-05,-0.0045628758061502595,0.003804037964728196,-0.01350698703948486,-0.015538157289896238,-0.011113116652074193,0.010057559085544199,0.00637412356872422,0.013341100597560095,-0.022959035442909226,-0.03303889020554683,-0.014634365399930778,-0.00849873160283702,-0.012633694560742393,-0.003988992014589409
18,120,0.4714175690586368,0.05377216819421544,-0.015566956123802812,-0.02220116056492164,-0.007623052008469431,0.005647100631419258,0.004620133629978227,0.006710246890907001,0.011071156433899887,0.008620477843239011,0.013187377832703837,-5.0716525098929806e-05,-0.0012449363148092137,0.001330628649254019,-0.02454000914391751,-0.030678550861872888,-0.018034025222489918,0.0013102755445288494,-0.002073318320447773,0.004709995202477634,-0.005524414891260676,-0.00722481820130876,-0.003946124718277132,-0.016921118980584047,-0.02350185921435089,-0.010094830332479127,-0.002723983475395168,-0.006996883877824682,0.0007980613629236683,0.012023973806450764,0.008793425130813071,0.015391962867967474,0.0057652197894640265,0.003554231147475851,0.007783746566807774,0.0003845184886207183,-0.00039368808250098174,0.0012690961353170377,-0.004272844533746442,-0.005539336751632314,-0.0033047507375886195,0.0006926917024732878,-0.0027056119438202586,0.004452767423645129,-0.0024708088235153506,-0.004191302389420647,-0.0008173250604401491,0.04379052007182812,0.03411353424026553,0.05359668612654787,0.008685618151018086,0.004779372300520967,0.013409186636005568,-0.010441362741403282,-0.01990359994563429,-0.00134139390371274,0.018372834585413025,0.011098425933887485,0.02811783193120694,-0.0033060727970829853,-0.0052843836381119514,-0.0008474937663413579,0.037215264537371694,0.023517693766043523,0.04867738563518894,0.002262254253340264,0.000539053971078829,0.004055236280813309,0.005268278386211023,0.003503736625085973,0.0073353083262918525,-0.0003078763528416554,-0.000990803854171342,0.000488478627036481,-0.005340758699458092,-0.007629295251826988,-0.003129611832361357,-0.00910370791486154,-0.014284943822713104,-0.005137415062539124,0.0029990481494072204,0.0019150965102744523,0.00407725587123423,-0.0011459553342623016,-0.0025694267038488764,0.00036800676787000563
19,120,0.2725743495859206,0.18065275882496887,-0.003336742357350886,-0.012709258100949227,0.003965529821192228,0.000652226954116486,-0.0010649974889141353,0.002100777679588646,0.02727124132992079,0.0224363649165025,0.03169599470042158,0.001282465481684388,0.0007985501855364419,0.0017586022258183223,0.020575524639571085,0.01454384348539558,0.026492593509756263,0.02489247155802635,0.018693769729240254,0.031021366427836865,0.0449404973226289,0.03470774647566335,0.0547107409464661,0.0023083133234952885,-0.0021968864523417625,0.00666280503947443,-9.395052717688183e-05,-0.0009649051586166024,0.0008902470192939901,-0.009932603849059281,-0.012318823762446602,-0.00780707470010384,-0.00971112823074994,-0.013993865100298233,-0.005741407477034954,0.003537625305276985,0.00043513553532344927,0.006778354423877319,-0.004562681145034731,-0.005522466153197456,-0.0035926290659942114,0.01027569559616192,0.0061137632572839115,0.013999974998368999,-0.019470258666357647,-0.02238108323110888,-0.015738610209761337,-0.008724725095089526,-0.012951547251092658,-0.004721564395489016,0.025814556052985913,0.020922401492571227,0.031776434738276294,0.0019120635464787484,-0.008085038647210847,0.014266155196625432,0.007046334135035674,0.004121371826525623,0.011514606963319239,-0.03872197093054031,-0.04436192219077687,-0.0326814407891167,0.007904393941862509,0.004793002786318539,0.011354688745923342,0.014587714433825264,0.007377246194713128,0.0224556912954237,0.021199870780886462,0.015557942015002482,0.02710806377736541,0.023023074370576067,0.014635892620523614,0.0318715375403796,0.013872920748932907,0.006784270907713411,0.02151417806133395,0.005245549766308007,0.002321120780761703,0.008300118068485365,0.005568220287871858,-0.0039639254239349,0.014658538192355389,0.013296060050682476,0.008488430678359388,0.017378013958320178
20,120,0.5808726024503509,0.13339755760874444,0.029374835514075433,0.021776495543890634,0.037628185863383505,0.057220510847400874,0.047329515948270756,0.06620510965682722,0.00260537276432539,-0.010765223549678921,0.014820288559809955,0.031970007847606514,0.02807351577609855,0.036864368986134655,0.03055180034910639,0.019834339276421815,0.038901755466164714,0.0003111080479963372,-0.005305004730907967,0.006527849265548866,-0.017206934692027668,-0.021100815057143337,-0.01356398256519848,-0.003380016913676324,-0.006049712887179339,-0.0004017403621886233,-0.0010995040143219133,-0.001561276739060607,-0.0006182297683456756,0.0001455868574945877,-5.8218820146673045e-05,0.00038882952430867594,-0.011230121129968514,-0.014985077223197247,-0.007266162180943259,-0.002327306373626925,-0.003738149102306731,-0.0010352175042013792,-0.0002035152312600985,-0.0006691771752230124,0.0002655088815906008,-0.0036455091559522163,-0.004371312489650639,-0.002862192322791088,-0.01748915603578401,-0.021248217933073948,-0.01429273780348012,0.009113085127319209,0.006660838705890152,0.01167292163212551,0.0004820765422967573,-0.004431675504019949,0.0054193350565037695,0.01599670579113687,0.008713252507150174,0.02283528033430533,-0.014833412455239644,-0.01918087683346433,-0.009802723936397037,-0.006571676021364207,-0.012455333804246039,0.0009482418227222922,0.020089117632596753,0.016423985090514178,0.025008812309291292,0.005085454390306647,-0.001590291783941211,0.011336485506908505,0.003891607872598494,-0.00014011821389431126,0.00725990609319221,0.010862031571741681,0.006957462174238269,0.01581313151641856,0.005068517402590563,0.0034616288617932396,0.007282187860352377,-0.0015187625928471486,-0.0031937681858835274,0.0005605756604442535,-0.013295284006744623,-0.01816405329814491,-0.009506464154595353,0.0034309376729652285,-0.0030789591794018636,0.009856143606690852
21,120,0.5450236921509107,0.28119196845897626,0.006201401785559332,0.0012659783355775292,0.01142444120948009,0.021741349286943053,0.016399417147719458,0.027352781955026634,0.011852653770862769,0.00681886924590799,0.018149690999125598,-0.0015241199236091538,-0.002462466453616798,-0.0005990247400889832,-0.0070185392153992625,-0.012426535354049218,-0.002256867471248065,0.015907607734940637,0.010210390175780048,0.0219792120531929,-0.0023470160784199836,-0.01079570796127276,0.004428656849583303,0.00468276641574145,0.0024420597119509087,0.006581131727058771,0.004478569821609805,0.0024680732249786766,0.006606542444205844,-0.00032991099481781324,-0.0005964673508303045,-4.694210282953766e-05,0.0003280532827678447,-0.003032765590032795,0.0028577064244746002,-0.002994520225911401,-0.0045698510423972044,-0.0011685330673208226,-0.011349933472229169,-0.01431766905928574,-0.008217089782459273,-0.01647191691833238,-0.024669631259554688,-0.007817849801746584,0.0004323224265438815,-0.005687675451529988,0.00710526021294451,-0.0038951933519759526,-0.008656297394627472,0.0014556519030884379,-0.0029175205641270925,-0.0036464479775168003,-0.002036248538837147,0.01040925615040275,0.008000157064185866,0.012600691262147546,-0.004323367013906439,-0.008201670287623225,-0.0005114169893204228,0.03316499734937679,0.02795030466829,0.03848183417833449,-0.014209081593435258,-0.01752116468279079,-0.010887441193529714,0.016501922889923058,0.002352448900928721,0.029558111506436644,0.10729387347043182,0.08966342224574571,0.12420514371110283,-0.06718932563283792,-0.08697570330405142,-0.043858607442816715,0.07521476603578776,0.055838181047777956,0.09921211023504535,0.07949276434568067,0.059147203837637795,0.10387864788101675,0.027095786107626432,0.019677797852588507,0.033215411334191834,0.0009643225697800517,-0.0027172682559466923,0.005662415878929702
22,120,2.477906754426658,0.22617075266510558,-0.003050823258430076,-0.005078069950541248,-0.0009120748884743079,0.040058990199759135,0.02900210953925125,0.05449431516460512,0.0015709049034436855,0.0001544517958366972,0.002918659015776939,0.007165752571503011,0.005658380531034102,0.008698502913321136,0.00022288777205782632,7.426512189946759e-05,0.00036886737279322315,-0.00024892187599713603,-0.000434154056153299,-6.997686274795932e-05,-0.0004858301481969344,-0.0008388505063339835,-0.00018379180773384453,0.10931423093231084,0.08785080127388938,0.1323230926426671,0.0019067171417797605,0.0002478510972772104,0.004260856370722953,-0.007885814899539885,-0.009775912701904114,-0.005852208611177046,0.04540955946043444,0.03825872858777681,0.052680459353820576,-0.013363060993530478,-0.018384301591237696,-0.00882592877256684,0.02942080079810694,0.014407204962675071,0.04314915975686746,0.01411961243429687,0.009661465172490958,0.01867319108035493,-0.003023989296828707,-0.006727680261101341,0.0009602109791497545,0.00828125219559297,0.00012211367895361076,0.015935747232870202,-0.004083154845284298,-0.00505887829567655,-0.0029364784118903722,-0.0029692570329643785,-0.011002513665880542,0.005103672537661628,0.007297251978889108,-0.002067079496046062,0.01830708745052107,0.004376549842224146,0.0012609309239390617,0.00705845275563964,-0.0017871519477921538,-0.003029232410469073,-0.0004916739579008811,-0.012857690513677274,-0.019868221528595312,-0.007204249257144208,-0.0003897388271676997,-0.0010595431168379339,0.00016730115702860875,0.0007019149838015437,-0.0021956252744227333,0.0031698915726641043,-0.015327436975591505,-0.02799433980321434,-0.00189314398444063,0.007251038926187903,-0.002460228325023005,0.016320467444796427,0.029131197736326917,0.02121948584167209,0.03496277316795992,-0.014585038596608986,-0.023843676875597644,-0.005781802155640131
23,120,4.196284508394698,0.7960360954069378,0.004364689261516712,-0.004085986299166204,0.01631263232964557,0.01556381985816794,0.0024759610526962207,0.03138787672879213,0.010907850950025022,0.0010332274772129801,0.021580911648610104,-0.0007768492209531057,-0.0017047959238940772,0.000348047503818331,-4.314875501828889e-05,-0.0015639904860775763,0.001234079579662649,0.05116362018549504,0.026420878300317176,0.08135439476919905,-0.011558859830256552,-0.014610983478002406,-0.008183241012059929,0.00188082274592792,0.0008603865295299328,0.0031669875041067524,0.007914747301644336,0.0042242282916170855,0.011311243623883154,-0.0065745822580841684,-0.008335942530053823,-0.00524889009107331,0.02613233096587161,0.020775177279526057,0.03300355149995691,0.10435853712648774,0.07534525002770048,0.14098716862179572,-0.004612416849704459,-0.006766831455000405,-0.0026633464928211953,0.0038431049780532096,0.002910340004940129,0.004620149726736903,0.00351873988014025,0.0010909866805256267,0.0058373170514338804,0.40742571039979036,0.31726707082862654,0.5528810144833795,-0.005448280539712869,-0.008324886494374368,-0.0029250462030419536,0.003111607486304517,-0.0016155143484259799,0.008566032026622756,0.008792673692126603,-0.002103353785460057,0.020046475697514932,0.00591519555891864,-0.00022611448769263603,0.014279257501014704,-0.010966460451406116,-0.01611435809104781,-0.007207390709227181,0.10666874708452573,0.09760316735482776,0.11695620922720991,-0.0009815459139645099,-0.002572375181674336,0.0003297912504058332,0.02155818498043421,0.018978450848602127,0.024259693448790736,0.0029041601015099634,-0.00045297526841750366,0.006264871400344419,-0.13729611761324728,-0.15097188673826167,-0.12429846587435651,0.010314160562120377,0.005395180447085295,0.014762548901586953,0.1779556537202249,0.16108930068672636,0.19291449402691796
24,120,0.9891565684229136,0.9341859530769094,-0.01109086555079557,-0.01393657622708512,-0.008069152760775371,0.01570968496380374,0.012337809480086434,0.019034918230123973,-0.03679797866692146,-0.053166693345604775,-0.023953069598452798,0.009472418220442098,0.007615581259306055,0.011348304234197712,0.032115225113617876,0.020528999235830268,0.04345705672380671,0.10474649676276991,0.0892724651140937,0.11874146233099357,0.003550016206766789,0.0018486329941273046,0.005025815955499032,0.00122835308041734,0.0006984492990401728,0.0018347885188510797,-0.003984845926364263,-0.005784927214068981,-0.002163161405090553,0.0035482081565229844,0.001969189970453347,0.005153039376697659,-0.00038638227269984784,-0.0007312218727020081,-2.8090270110017812e-05,0.00012020833673886955,-0.00032236745311820414,0.0004445744581122806,-0.0022592551414466772,-0.004508143180258533,9.342460742724809e-05,0.0016586946362319092,0.0009751470165792854,0.00229320508481275,0.004824352906628822,-0.0022318852289269367,0.011432529421969472,-0.0026013194321421905,-0.0068346156476278945,0.0018678496281548487,0.23642132573295385,0.1835744391824119,0.28701140303125916,0.06982426958469053,0.0488200687719897,0.09416887045837939,0.001805293728830293,-0.02272784080026516,0.02277066478583341,0.1419382451431981,0.11429578779580576,0.1737627310460569,0.016482324522803536,0.010767227069688185,0.02208672932276386,0.07752713431448986,0.052368302452766025,0.10778260054042525,-0.004886732310599958,-0.010929332434364673,0.0010455377254402266,0.0051109381325659346,0.000819153479266485,0.009870761456465213,-0.03119712754075105,-0.04253728645194011,-0.017913039631190862,-0.0037570389239893606,-0.005752002162407734,-0.002175648799020564,0.1324294270016253,-0.009468956044487033,0.2960967471651384,0.17263488229752208,0.12496204057494954,0.21687659010475424
