layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high
10,120,-0.00034225924561421075,0.003708945595038434,1.8104630483624837e-05,-0.00027795079297599537,0.0002579817845010742,0.004610071116864371,0.0037380976969385907,0.005588873865611578,0.004562054968361432,0.0030028618744108826,0.006041958885665128,0.0002903201840429877,3.0154793906452443e-05,0.000527762943335498,-0.0007303090804877381,-0.0010229254466927766,-0.00043854934507786927,0.0007114438543794676,0.00025232215264016605,0.0011224595049861817,0.0009433887782506645,0.0006195648833333204,0.0012987418896712674,-0.0032160625016937655,-0.004349185604417774,-0.0015308970445767054,0.0008029958349652589,0.0003935609654096576,0.0011833580401435027,0.000578998572503527,0.00011045941297197715,0.0010235299252478087,-0.0016046750204016765,-0.002065448851838786,-0.0010463405617823205,-0.00036211409509026755,-0.0005825314059378191,-0.00017639008639283325,-0.00010139585404734437,-0.0005825175385446831,0.0002636024287494362,0.0004245900927344337,-4.3793613052306076e-05,0.0009641421012687104,-0.0009770788135938346,-0.001452038083128476,-0.0003041139119401731,0.00019775189090675364,-6.145130476700917e-05,0.00054701074945721,0.0009059463889570906,0.00046039141353200344,0.0013870980602465957,-0.0016430882407197109,-0.0026841263644018913,-0.0005200230603804815,-0.0014713826016910995,-0.0020884612337249563,-0.000723845114504608,0.0035412153743285065,0.002096815009936108,0.004978008707621484,-0.0020736566172369444,-0.003629209340215311,-0.0008328600189027709,-0.0009358973172008215,-0.0012007811120687015,-0.0006965109982350746,-0.000980582229870682,-0.0014887322299182416,-0.0004363991348751979,0.0002183062802942004,4.181253101099477e-05,0.00039944659812438956
11,120,0.059029452161242564,0.02605979903116046,0.0033028120126497623,0.0010369953093565224,0.005466529804519571,0.009592360096091095,0.00852052260634082,0.011079444362718883,-0.007310765125536515,-0.00916963958291793,-0.0054528983459022125,-0.00513662947244787,-0.008258455184428993,-0.0018625712044498272,-0.004028526711044833,-0.007920270214429669,-0.0003396511890605333,0.017452617783177023,0.00930282453011993,0.02736760412231281,2.7309214056003837e-05,-0.0007617124157453266,0.0007779868267971318,-0.007150401070248336,-0.008804993310695864,-0.005159179875966705,0.005417387408670038,0.0026102306513348596,0.007098088514418729,-0.003451740402185048,-0.005105821386338599,-0.0015295553123481464,0.006089132812727864,0.0032771248919986344,0.008553714977121367,-0.00043335635903834677,-0.0018703867752628868,0.0011026209479799336,-0.0004377609147923067,-0.0009764724672034693,0.00014578071160940438,-0.00010059706692118197,-0.00028809366066222237,0.00010894214790217423,-0.0012223406976166493,-0.0015652234253260152,-0.0007863689899386374,0.008467268570287463,0.0060370503349986395,0.010733265127152359,0.014406430227487969,0.012580212685837372,0.016578598177075035,-0.017444719719545296,-0.02151114105916349,-0.013184049357466091,-0.004758305685148419,-0.0061514359448847245,-0.003536019778366609,0.0011655928392428905,7.69013243552763e-05,0.0021623653046359925,0.013841478441221019,0.011229964953333062,0.016451209559794122,-0.001830664454610087,-0.003223389903869247,-0.0005772922353207835,-0.00997597121167928,-0.012266388769542877,-0.00774736643395348,0.009579188516363501,0.006202429885161109,0.013035906885100606
12,120,0.01144168321043253,0.00813134098474014,0.0015773221695174775,-0.001204264150534679,0.0040980535406561075,0.013189060324414944,0.009416187582246494,0.017606820286067276,0.0027445351666149993,0.0015522125369655745,0.0038471078943985034,0.0029158445773646235,0.0016876288496375006,0.0038665731537912496,-0.0037136541883228346,-0.004972919287174591,-0.0026804605407717954,-0.010926886830323687,-0.01401554081744204,-0.007574715594237205,0.003289364878825533,0.001230062868441261,0.005752597443861304,0.01093906668247655,0.008974049272558963,0.013387015717453316,-0.004814355267444626,-0.006713338157521017,-0.002599959389917788,0.002513990659887592,-0.0036940890841651707,0.007578743790800217,-0.0077139941121762,-0.010368312527959157,-0.005136614098591964,-0.00024221887191136677,-0.0023899116366616602,0.0024142512376420185,-0.0012287277223852775,-0.0030208897544071077,0.0002974208493105831,-0.0022091491303096217,-0.003107275518680884,-0.0014201993888127617,-0.0022876101701209944,-0.003155710486268314,-0.001409809307466882,0.002305561338046876,0.0009188294080862154,0.0036484384329863433,-0.006855212070513516,-0.009591151988424826,-0.004229101029244101,-0.0032757029548520222,-0.004934034796145473,-0.0015600697231032744,-0.006962611250734578,-0.007965347576634182,-0.006066016929059212,-0.00026196176186203956,-0.0008698615588946267,0.0003723810913652411,0.002195813986569798,0.0017595297708248837,0.002703684061792348,-0.02405950008930328,-0.027242363877837003,-0.020875859071190158,0.020664429086415716,0.01782060583514976,0.024412613578945943,0.02034793653486607,0.017512505097547548,0.0233256092799517
13,120,-0.07494024684031804,0.018728658525651552,0.010565316207551708,0.006070074946086,0.014682759280258324,0.002047120106969184,-0.0006466413317563517,0.00461643276362641,-0.0009953010545965906,-0.002595380805869354,0.00023554884067076743,-0.004588548971272152,-0.006084017327860541,-0.0033193441985167743,-0.0018401489379660538,-0.0025926735536389365,-0.0005236477060922593,0.009040362510131673,0.007002227654884337,0.01085682361209668,-0.007651488530488374,-0.009505367319967869,-0.006132253722195553,0.0005004454763062919,-0.00045316516814637,0.0013298620298883175,-0.0012788732128683478,-0.0019636238248979983,-0.0005218340414285205,0.014227583457250148,0.009388673782523256,0.019008487703492085,-0.007227547932416201,-0.011570229286104829,-0.0037107317125385972,0.007552451168885454,0.004958597270451719,0.010238849069622422,-0.00419249043528301,-0.005110124874554458,-0.003194781929244831,0.0004975720071039784,0.00025488082002993905,0.0007804487308627962,0.0006733384187100455,5.910474683332723e-05,0.0011565299173283458,-0.0038386428020506474,-0.005531481528936032,-0.0020687553956183083,-0.006944619070660944,-0.009658570776421887,-0.0035010342732615224,0.0018626280517006913,-0.0003300959569848298,0.004102965384081471,0.011646628821714937,0.006442152297252809,0.016852310727105455,-0.005435745168263869,-0.007812568945276628,-0.0036241565940023676,-0.012874254198201622,-0.015904054839750947,-0.009961342148114153,0.00564080368882666,0.0023727598480763846,0.008827962519959933,0.004273949152169128,0.0022024830196460243,0.0058514195139287035,0.007068119772399465,0.002290436020169485,0.011027843630048051
14,120,0.15756234728420773,0.012693396543303,0.0007807260243377338,-1.377236336945012e-05,0.0015433354108002572,-0.00014872083993395792,-0.00021398610647641665,-7.509970228663106e-05,0.0019502277912882466,0.0014463025213262881,0.002704626644287296,0.016816370053372037,0.010138180071080569,0.024727247802948098,-0.015646601779735647,-0.020651058778797353,-0.010694041112025543,0.03065193997560224,0.024870236461356398,0.036303765314563245,-0.0025125534283385303,-0.004418502427797648,-0.0011070060599740834,-0.0006566212236066349,-0.001959034545410153,0.001037998378888005,-0.010139153711497784,-0.013550969879433978,-0.0075125013640111645,-0.00010967074922518805,-0.0005356043755697708,0.0002551047885087123,-0.0003692630819083812,-0.0007989454654307338,7.671734227187643e-05,-0.0010325058984259764,-0.00221149627763225,0.0004059233135922112,-0.005291343916906044,-0.006566220757182843,-0.003920306508201369,0.0018219686908802638,0.001076291862797613,0.002738730740287184,-0.0004462100002759447,-0.000680948586135249,-0.00017859449617390065,-0.006827510394699251,-0.009369165858515771,-0.004315906578898043,0.002165123035471576,-0.00040142292811651715,0.00423551194575945,0.0033602930401684717,9.357705700191824e-05,0.006638643330782845,0.002790104333932201,-0.00041109551108092996,0.006996394366675906,-0.0014902283359939854,-0.007097432066511829,0.004827511873445467,0.001136238386000817,-0.0014529864390109043,0.0029273307168720445,-0.002814194166785455,-0.0032835189607036833,-0.00224279560935429,-0.0009612035501049832,-0.0012774620728062775,-0.0007190295586769936,-0.0003338137103128247,-0.0004356527151321643,-0.00022252904322764768
15,120,0.07814684270415455,0.06828088218462654,-0.0007913422290585004,-0.0011362051567387727,-0.0004711669215612348,-0.0032622170037939213,-0.004426280707484693,-0.0021804899571482876,0.002025398501912908,-0.000999147660343927,0.004661745512324462,0.003377577018303176,0.001914447349627153,0.005347239808446222,0.0023262570321094245,0.00032102713113999924,0.0042751226009568166,-0.008337932902698715,-0.0114074485876093,-0.00470624264130796,0.0008152879112458322,0.0003606207310804166,0.0011821971826854376,-0.003218735195696354,-0.005193533850639748,-0.0011749514118613055,0.0009746666076049829,0.0006675500837445724,0.0013534238467157896,-0.005890825833679021,-0.008321539540338563,-0.0036351014572452815,0.001413902598627222,0.0008833925542906703,0.0019634746302714724,0.003524680229020305,0.001498688934419382,0.005374215980264124,0.0005707116729657476,0.00034161609552029403,0.0008546748585831664,0.0009292460767028387,0.00018066981690329463,0.001802761143177728,8.065443786714847e-05,-0.0008062359891482628,0.0006589697337767575,0.05846985798173895,0.049950361413454325,0.06534947069366656,-0.06031581712110589,-0.0683421595236238,-0.05312322775156645,-0.0008739330296521075,-0.0018517919102062782,0.00042744769409182396,0.009490425089218964,0.004046842574025504,0.016100178345659515,0.007270880827369789,0.005496564121882936,0.009117089113788097,-0.002487743089053159,-0.004304448741095257,-0.0007070084647906094,0.002268365918037792,-0.00041673657377638547,0.005928818532847791,0.03861680898601965,0.030626020646474593,0.04829141758011243,0.021304707700619475,0.017836420229044355,0.025698360582512878
16,120,0.09699326046587278,0.028256238360942612,0.003020181686345798,0.0019272738575576416,0.004137326488998949,-0.00015834014096374933,-0.0007908750379647245,0.00025845880332781175,0.0066101459475855035,0.0053334081764720995,0.0076825465592022125,0.00026206162729067726,9.55003485493459e-05,0.0004380647145747692,-0.0017884680213076838,-0.0023895531945648447,-0.0011673277446061553,0.0021696011302992702,0.0016376446675591676,0.0026653831302246543,0.0022183528461027892,-0.0016922959113435353,0.005851888225636984,0.0032305103455049296,0.0016243897295983819,0.0048258403199239784,0.00017625109564202527,-0.0001622587204716789,0.0005547536326533493,-0.0028185031847291005,-0.003956413518547682,-0.0015825455449279043,-0.0015567032091591197,-0.0027310287116779366,-0.00012858157224400268,0.0004770693245518487,-0.00023148174963353086,0.0012632539824213986,-4.490205719775986e-05,-0.00016025134624821172,6.478787129405336e-05,0.0014006538845327062,0.0006963048461754322,0.002195556189896403,0.009156701693912812,0.00567219054721742,0.012060669963563366,0.009149960543921528,0.006401185526459206,0.012768996774805903,-0.007503480779511544,-0.011871317646703877,-0.004308240944155842,0.0012291133709368296,-0.0004676157391319672,0.003068222004670436,0.01108533232230305,0.008833121321137392,0.014036275657563234,-0.0016732012692955323,-0.0026683207040332493,-0.0007872905587040207,-0.0015113709043362178,-0.0018302459700619996,-0.0011597304646177996,-0.0060432267317082735,-0.007352401730289179,-0.004269029288843741,-0.0001837239309679717,-0.0006024414485970434,0.0002616254942889402,0.0013522227711897964,0.0010451733005902497,0.001650013364536183
17,120,0.13927013696326565,0.009247515780710576,-0.0009377224678852751,-0.0012833699885898872,-0.0005726980886114083,-0.003754726837602599,-0.004655069477582098,-0.0024905900286224416,-0.003687954468963047,-0.007395865357733176,-0.00012785067471365457,-0.0008814661159703974,-0.0011025283351773396,-0.0006311229472460888,-0.0009305632910885227,-0.0013204320230155039,-0.0005731683721993858,0.0012190337962238117,0.0006542112200258999,0.0018596978561254216,0.008121898166912918,0.006287082136016882,0.009846045055746797,0.011012030778025898,0.008378213706843477,0.013029420588451707,-0.026195005405073364,-0.03200394180625153,-0.021338905094550383,0.00797763043519808,0.006406388089696217,0.009390208376935332,-0.0074543819607545934,-0.010639432796572994,-0.0038320744610246065,0.010306956188287586,0.007395024473516969,0.012554635758569929,0.0010143452416135309,0.0004963802890051739,0.0014472417423166916,-0.002402982003453265,-0.00283952470968264,-0.0016972127571716563,-0.0004937734958123959,-0.0005724111145658147,-0.00042256080279003073,0.01753597862261813,0.013570692454159143,0.021847896010852606,-0.0008983783331738475,-0.0012838498352114886,-0.000424579065935784,-0.003063825480542922,-0.0043092315239240024,-0.0018792895088336082,0.0006891771282729072,0.0002684371538938042,0.001065852175524924,8.51358073608329e-05,6.366372246702668e-05,0.00011547010085147727,-3.334233709513986e-05,-0.00016741696922205544,7.33777159287759e-05,-0.0014718560434024161,-0.002261164663505042,-0.0003221138050381959,0.0019064554828219116,0.0004196344209776726,0.0036104204972677197,0.0015848523741927541,0.001027447819221076,0.0020902613712466215
18,120,0.2500120292262485,0.028625017159599035,-0.0056264409659585604,-0.006438723514086936,-0.004617102192884583,0.010106257041722225,0.007182421153253624,0.01290907570627799,-0.0012907976079683673,-0.0017609203931381974,-0.0007584633840027287,0.00012781866256167024,-1.107882820178929e-05,0.00027704707835255225,1.1535885278135538e-06,-6.036147238319245e-05,7.675968339450867e-05,0.00025755500622229495,8.214261810583897e-05,0.00044810984107850006,0.0016935732021617393,6.880546558628949e-06,0.003135484518740365,0.023702363351670405,0.013537040389225392,0.03298096915971352,-0.004030507022980601,-0.007080335697877065,-0.0006660211946170128,1.1840089185473819e-05,-0.0009574487943852242,0.0010625877425627533,-0.004506673983996734,-0.009333142268951633,0.0008614693569203742,-0.0092937858212584,-0.011981527224828217,-0.006603841634593361,0.0036727024606079796,0.002725304331324878,0.0044157643510940635,-0.008621130754181649,-0.010077267502250227,-0.007245775927694923,0.0012827788954988743,0.00024681721605399314,0.002175189603137065,-0.0017027293842450794,-0.00299760306076981,0.00021508535224408213,0.00024357652703959804,8.685917060574866e-05,0.0004426354031723651,-0.00232458365499042,-0.003038409407090512,-0.0016548157405244033,0.007239102141951056,0.0031081317752614268,0.011616237096374483,-0.00017091974732466041,-0.004185487134721673,0.0037467980275687285,-0.003943815629948707,-0.005088720180368303,-0.002675158114955898,-0.0023702084571899226,-0.003254291976481909,-0.0014924030935071647,0.014269482593711776,0.010393147031597133,0.017759571058534977,0.00989840662878123,0.006756783506146651,0.013981651608155517
19,120,0.2009295724797994,0.08418869528237943,0.0033304989114791776,0.002223037293588277,0.004907608155772323,0.017869260448302764,0.015818971423359474,0.01994848125602099,-0.01379971963809415,-0.0155513696600489,-0.0118031164587228,0.00013500191756368924,-0.0006321902804484126,0.0007080379335820902,0.00020152149081695825,-0.0005246746641690454,0.001062474371089289,0.000536300089637128,0.0003193910185897645,0.0008946230995691921,0.0111594340899804,0.010359374378579863,0.012054532386900973,0.0019325954272062518,2.1539597740532677e-05,0.004571922067140499,-0.00816762541786981,-0.010638544653632682,-0.005998261762242692,0.009978910524660023,0.0069368517730436,0.012563673419942158,-0.0015369921352733702,-0.0025443235103557527,-0.0002613649538398039,0.01053291109225635,0.006961234006751814,0.014499811146415588,-0.002250993038614979,-0.0030314118807412646,-0.0017655729293134454,-0.003270574035438282,-0.004137375557790316,-0.0023207588584894744,0.00029195637725933923,-0.00020677486619509485,0.0008186368687408197,3.118586319033057e-05,-0.0010915540510419912,0.0012798748152514842,-0.008820806345708358,-0.01052241629336398,-0.00704893546018866,-0.0008338595769600942,-0.0027460466892807746,0.000871923603141716,-0.0008988691195554565,-0.0011067755811563983,-0.000635764793096314,0.014753783128010884,0.010896007299197664,0.018190265657103737,-0.002656664760191537,-0.0033549570508148462,-0.0018937919762295984,0.04678795070043028,0.027193934664167804,0.0646291962359828,0.0005377511787325299,-0.00020974856857719715,0.0011801309785187178,0.00834573811055937,0.0011573818339820718,0.017602021517019846
20,120,0.31959797348827124,0.34887601624444264,-0.0004985518246636881,-0.0010857230701670536,-1.853131878306193e-05,0.02225479649302239,0.018904421742772685,0.025971759596529104,-0.0010618944594170897,-0.002773797898068248,0.0005739824914295839,-0.00036231025975818433,-0.00229417333749249,0.000993431548825659,0.04087949000216516,0.006425026067675693,0.08096962394663326,0.05437686547957128,0.02178118855177066,0.0961414695670343,0.0013502105614558483,-0.000768328469299983,0.003917681719516015,0.0002649217616029394,-0.0007781266748861526,0.001563765303314236,-0.002711733388423454,-0.004088967565742981,-0.0011396398813424947,0.17155185466496428,0.11169820360669595,0.21826712798744363,0.01198187617022389,-0.006667002710734475,0.03556351403996811,0.005120993377204286,-0.0019705616170479817,0.018446419263946155,0.0004817593138189598,0.0003947715958383924,0.0005834505022448865,-0.0018801371760976812,-0.0024143575634237397,-0.0012865601750672796,-0.0023180856527081537,-0.002832627978671856,-0.0016313921137710485,0.0008183553965257791,0.0005931469383115958,0.0011623784500867861,0.00016106200152232001,-0.0029727651003971308,0.00400916641561101,0.0012888830543185273,0.0008157142031753514,0.0018555276796905665,-0.00016975583081754546,-0.0011195025119377533,0.0008914381687524532,0.0014565108137806722,0.00021559254117164528,0.0025367115602117946,0.023192722076782957,0.011341248655662639,0.040140281244627346,0.02027711499055537,0.014969376462177025,0.02558220842045556,-0.00182017312302681,-0.002861452385944479,-0.0006210350648022243,0.004241241801840563,0.003874166882293745,0.004706663864089932
21,120,0.5052039372889946,0.21295180282407575,-0.0009265952758141793,-0.002726175705793139,0.0010697717578841543,-0.001570284303064303,-0.0030404801820016775,-0.0004806080173633139,0.0007401878346475617,0.00018319275439959408,0.0016243939491202277,0.005205411948069619,0.002351103713347887,0.0073436584239243525,0.0055716819306932544,0.004723373967851027,0.006422578727360815,-0.0032767004192767973,-0.004361135702383763,-0.0025091241264817653,0.000482469017636807,0.00029198549661790216,0.0006286617993221928,-0.00016034053284480859,-0.00031039994061454,-1.3361561110893216e-05,0.00035199280998009875,7.342232076553046e-05,0.0005864108989347489,-0.003576728535699658,-0.005651765743386932,-0.0017603666952830596,0.017688219998187076,0.011778691460494884,0.0278015123970302,-0.0050737640446944475,-0.006364172156948674,-0.0038960739911878296,0.10592903358095403,0.036706102462715835,0.20836937450370857,0.05053199179286215,0.01616510672106718,0.07666825451700181,-0.0030085340352040174,-0.004129215481455806,-0.001812217200519323,0.0034094866501012196,-0.003865770009991441,0.01427580121167313,-0.0005899193318327888,-0.0012897426706695114,6.027270239428566e-05,0.04636974266686593,0.015454180472024745,0.0851429368283728,0.021734391054148244,-0.010379938281475916,0.05679673619816336,-0.0037616594786716935,-0.008017107633871395,0.0009750551153895972,-0.02583072998386342,-0.04050379550394913,-0.011246723806058683,0.0014292903855675832,0.0009623469979366443,0.0017473418741913824,0.00048485536050672334,9.923266324525078e-05,0.0007398669513834948,0.0007983037348215778,0.0002906237355515865,0.0011950134417323469
22,120,0.19257169743068517,0.4040807103222808,-0.001381975160135577,-0.0030870735456361826,0.00011834364357734184,0.0002657782819975788,-0.00015272595786276118,0.0006892993250342737,-0.002808099560206756,-0.0036305575120544136,-0.0016340811119638,0.09330932684970321,0.05491723879354443,0.13783567454427004,0.06427061510282026,0.011008807533083503,0.12901035694945065,0.035988149752665774,0.006477632750423557,0.07794696527180346,0.0008387376622219259,0.0003214778126008847,0.001345845247960824,9.20791833777912e-05,-0.00021578943895292468,0.00034961073308295424,0.003302640886977315,-0.0005495721873012371,0.0074073865731285535,0.02800186453993471,-0.000406183425426813,0.09093303405511183,0.13268294542091705,0.03673325148023044,0.24508514189103758,0.013336711115456031,-0.0009547169875198354,0.03969392614349393,-0.0033188522390749614,-0.004145539005906661,-0.002615838979684971,0.0017482402705354615,0.00010955031852063259,0.0032669671395948773,0.011200305331052126,0.008333861186171512,0.014804029109509427,-0.00312496469123289,-0.005861520350784607,-0.000905403329525143,0.0006698361743474379,-0.0011358772168993407,0.002296042673163659,0.028262233978603037,0.023229581228709623,0.03243544310607831,0.0027856710550016334,0.0022248964764821724,0.003211382360968855,-0.0005040707757871133,-0.001062982457497128,8.234751418058288e-05,-0.00018109900896282245,-0.0005877234252814863,0.00020674626193188775,-0.001482204867109734,-0.0017525006932252532,-0.001185080032106877,-0.00027484403835842386,-0.00047637175556398384,-0.00012082680503226593,0.0004016850575377854,0.00019850589634491674,0.0006265558772793156
23,120,0.2116071262396872,0.4235190024392068,-0.02102365670919729,-0.028128817035903923,-0.016677080657633875,-0.005008811903341363,-0.008954437395053295,-0.0016443221587784745,0.02888409248359191,0.023936972374358448,0.03476420541895398,-0.022620512634360542,-0.026972159546858165,-0.017866783581848726,-0.0101974029171591,-0.01399361033385503,-0.006111716893501581,0.007590640774772813,0.004990262364687321,0.009913343642207712,-0.0015063894197131352,-0.0027937688909635957,-0.00045490074459545853,0.0012875061695619176,-0.00045886847741106367,0.002838046772255134,-0.0037751613243017347,-0.0048826431317259755,-0.0022946498374221856,0.0036487497985945084,-0.0020161341378964913,0.010554326797743355,-0.01895231444844588,-0.023574958208688865,-0.014509022880495954,0.0014649433083832263,-0.0010313893147273726,0.004464808789234664,-0.00034093492771110806,-0.0007759345817369952,0.00021182114042555116,0.059383637089437495,0.033822173775018505,0.08214867513364879,0.01967013303656131,0.016019434505675844,0.02430274196905278,-0.10890828583893987,-0.1164779360142226,-0.10008054112350996,0.03531449419727627,0.029609659620497646,0.04105006918894408,0.3643762225615016,0.33240031692432237,0.3901076948789705,-0.004223776180636681,-0.005274474001350124,-0.002862581009018565,0.0008133256690295335,-0.00036258164245130803,0.0019291702676764544,0.009026127611286938,0.002036695147132074,0.016159369523860125,-0.006040921740835378,-0.01407082821905836,-0.0011577842528398272,0.004811423754290445,-0.0017725690283017079,0.014667491663900968,0.08984587402956094,0.045033603814057035,0.12876630287530133
24,120,0.3096277082338929,0.26911882293340267,0.0003420186574658146,-9.003788929173122e-05,0.0007879470071748074,-0.005308794821758056,-0.014909515382326693,-0.00041590347909126066,-0.0033740324771012334,-0.004388402966894016,-0.0025364911959756386,0.07410444020836925,0.05361913923018922,0.09601259249449261,0.11229316107346676,0.07550460937253471,0.14155361947918815,-0.030800767443724907,-0.038355201523178645,-0.0254420230822628,0.12008803687058389,0.07392807599050381,0.16403619990422152,-0.0063759393155730015,-0.009045618669333635,-0.003652534523668389,-0.041412966984595796,-0.05830849477136023,-0.02991346984129148,0.0005357568297768012,-0.0024593169564468553,0.003661705587085938,-0.011446119301641982,-0.013501474578103323,-0.009679533699090826,-0.006057558367804934,-0.01801847707858542,0.0076661831413123984,0.015197737086176251,0.00806125409527643,0.020093763132754246,-0.0014527999293932226,-0.0030484815007730507,3.204760430283677e-05,-0.00385598322803465,-0.00622070041213495,-0.0016356601500713945,-0.0020348333132763703,-0.005358032552588459,0.0014685887763092368,0.005291633479646407,0.0015851344149268698,0.010403404102301768,0.000292045666234723,-0.0034629770398775387,0.004379738395048961,-0.0026003181153403904,-0.0033079095287697176,-0.0017948885343927639,-0.002416613253687198,-0.0030418498257737763,-0.0017253369882867754,-0.00023281025011480475,-0.0011096822021257444,0.0011137810825433286,0.05215288507946146,0.04166421104814314,0.06569642767940725,0.007724059336275483,-0.0034938751876082584,0.021462171163148008,-0.0015334145520076467,-0.0021531012418927273,-0.0008443472305953043
25,120,0.38416205056322117,0.08792270839294361,0.008178119625760398,0.006524834971302577,0.010056597555279344,-0.0024970543787882584,-0.0034910981800051863,-0.0017758070231775494,0.002733109354934034,0.0018578586820998074,0.0039480553945274235,0.0012404352926144687,0.0003020441754779313,0.0022385141978763083,-0.00334415637771599,-0.004125678191558109,-0.002544433006351028,0.0059709389800749095,0.004327156374141244,0.007484881759228299,0.009455420111771673,0.005488409998749073,0.013871941287070505,-0.013605809901491739,-0.019568692863491985,-0.0072112911934527815,0.0024897925870997523,0.00029667031600790026,0.004810148403485072,0.005998159575877556,0.004868738757431856,0.006890021805071834,0.004036962698834638,0.0031182256107907353,0.005021182335500876,-0.0027816752495709806,-0.004820207206466876,-0.0008503533974605198,0.021343831915874033,0.014501874414733417,0.028762725986671282,0.011114310702153792,0.0011485583771718667,0.022671247583251276,-0.0007988666101785687,-0.00458746509761113,0.002253859963493594,-0.0011891512641644417,-0.002484874591039746,-3.9303094332961554e-05,-0.0023764807197342937,-0.004236378389565895,-0.00037274685758651187,0.004584574071729245,0.00220230517933184,0.007257858633771925,0.007525042060296983,0.0032084216996251295,0.01175238386708467,-0.0053727151826024055,-0.017407407031132607,0.008829623797549462,-0.0029334007568346957,-0.004601573049634074,-0.0010181312667555183,0.013191011255063738,0.005990497031549845,0.02264863731645163,0.02374265935504809,0.020082421172749797,0.02728342506889021,0.0012176512468916674,-0.005550802615034627,0.007837983534457934
26,120,0.1236295540817082,0.572336633457356,-0.07202570477190116,-0.08832667450139221,-0.05749646395483676,0.0905360922391992,0.07558639461019387,0.10235635675877953,0.025250766895866642,0.013761691047160032,0.03681303366630647,0.037635825058290114,0.03324598999810405,0.042451850067979344,0.013833642983809114,0.010821633327626236,0.016414612774096893,-0.0001913181486694763,-0.0036850599305277383,0.0025007423300606505,0.0022663163457764313,0.0005724069864178697,0.004409251108469711,0.006436155750028168,0.002348627109701435,0.012356786316668146,0.00042428093341489634,-0.0006264961838557307,0.0014687043347415346,0.050842055453297993,0.019815415665022252,0.09840550099737204,0.05576180310842271,0.04036581989605717,0.06974229813815327,-0.006431179699332764,-0.01962799161997585,0.009303370431928963,0.007758108654525131,0.0025498801194286597,0.012911620882999462,0.2112659040983999,0.14465851855580694,0.2843908266959139,-0.008733781050735464,-0.014078429399426872,-0.0033556865592739554,0.0003835030074696988,-0.0027296092774971234,0.004837400985464531,0.01431190658089084,-0.0008822461352247045,0.02651477125148327,-0.00721805260545807,-0.008501569738715868,-0.00603476269284632,-0.15883255194639787,-0.19968487534759333,-0.12231834229130376,0.03818441862919523,0.03147949996001747,0.042990714176242666,0.20636504913951892,0.16574819364114468,0.24294982275852817,0.029623538126664548,0.010714791758800857,0.061789360338201114,0.047554214832295355,0.025120244150991008,0.0717885166049867,-0.012664360157214106,-0.019471062957842757,-0.006333205016465705
27,120,2.024382086284459,1.195175354451688,-0.0018930942955194042,-0.003237790086326034,-0.0006107139706485541,0.180201098016308,0.15213088395248633,0.2075906048643325,0.5981489845047084,0.5249006744402384,0.6940253053024449,0.0006907352576187502,-0.0010475549409360004,0.002485389641321186,0.0016838865568085263,0.000593427348624876,0.002816336195707359,0.0013279842018770675,0.00047121619732934047,0.0023756692289316553,-0.0031780870272389923,-0.004541760684611896,-0.0017641148914844973,-0.01564266937590825,-0.0283787743516829,-0.004338113443081975,0.02282662267098203,0.01846214943099767,0.026928031340939924,-0.003668934906211992,-0.007593125858159813,0.0025118566566379734,0.018869290732739803,0.014164425877049023,0.024196373779050182,0.02793697149027139,0.0020388378197094426,0.05652462099756423,0.0017670096795579108,0.0012286924753789209,0.0023289691276659136,0.0006427107179964272,0.00010209292892492764,0.00122009657103869,-0.0019815723955010373,-0.0027654983577667736,-0.0012657047980731782,0.006235079369313705,0.0036149778045849717,0.009561488809219249,0.07764135496205805,0.04382468437286055,0.10448676949022527,-0.007574703969294205,-0.010654573426872958,-0.0042815734347095725,0.1812772879260592,0.16943375874727887,0.1951771631882487,0.17042594118781076,0.1462914343814676,0.19628920281509635,-0.06564667085185646,-0.08001686533476458,-0.055123213331486724,0.0068504025550889,0.005170738246245795,0.008785854408488376,0.0003682197961704029,-0.002568357114311463,0.005637533809137188,-0.002132492352150924,-0.0031748616570560747,-0.0010497948180030413
