layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high,mean_delta_head_24,head_24_ci_low,head_24_ci_high,mean_delta_head_25,head_25_ci_low,head_25_ci_high,mean_delta_head_26,head_26_ci_low,head_26_ci_high,mean_delta_head_27,head_27_ci_low,head_27_ci_high,mean_delta_head_28,head_28_ci_low,head_28_ci_high,mean_delta_head_29,head_29_ci_low,head_29_ci_high,mean_delta_head_30,head_30_ci_low,head_30_ci_high,mean_delta_head_31,head_31_ci_low,head_31_ci_high
10,120,0.001503639479536408,0.00013452180047958487,-0.0001717500010878818,-0.00028699431076802286,-9.748432308394216e-05,-1.8742573047347832e-05,-6.648021107594104e-05,4.2039552264820174e-05,0.00016278655490774933,-1.416734942874124e-05,0.0003144283951633042,2.7703331822218993e-05,7.600605586048915e-06,5.132316598822702e-05,-3.8661916308531846e-05,-8.199171867545374e-05,-3.853777758801422e-06,-2.7341468921804333e-06,-1.589537574318456e-05,8.397035289817714e-06,2.5315367565781344e-05,4.714328135075145e-06,4.161230186885706e-05,-1.2153019391310711e-05,-3.5225021258611376e-05,8.766394613151806e-06,1.690758047819448e-06,-2.2028952645693304e-05,2.8491721262374382e-05,1.338448173555662e-05,-3.026149400663295e-05,5.223095957110975e-05,-2.2138247459224658e-05,-5.0075154902060604e-05,5.054550060018897e-06,3.0138715010252783e-05,1.3030110152006576e-05,4.6764063710422004e-05,-3.889617194848445e-06,-3.0487377475765243e-05,2.7044317933662847e-05,-3.349350663484074e-05,-0.00010886452225198202,4.562354984803576e-05,4.482833422419693e-05,1.7497233678417008e-05,6.909459774306014e-05,1.976018041508117e-05,-3.404832443569224e-05,6.739228687668705e-05,-7.898184254978939e-05,-0.0001239051061505355,-4.4356425340386833e-05,-7.638156045383463e-05,-0.00011476451403117,-4.873035794541164e-05,7.302350495592691e-05,2.348572291036059e-05,0.00012481283186086022,-5.092712726764148e-05,-8.767219052667011e-05,-1.6955191028197695e-05,-5.395087841861823e-05,-8.96451702832716e-05,-2.7703718861478897e-05,6.808946332057531e-05,3.999725767547109e-05,9.837266497394617e-05,6.458305489710862e-05,2.2636503379089847e-05,0.00010278427873269416,-2.668633624125505e-05,-4.422311950444661e-05,-8.987592736199706e-06,3.2805337590010215e-05,2.563903879793846e-06,6.5883227496973e-05,3.148464362917972e-05,-2.4606204594116813e-06,7.585992986378187e-05,2.3911924654385074e-05,1.4423258426177199e-05,3.5645527924922726e-05,-4.911013556920807e-05,-7.185735182702047e-05,-3.095155433053758e-05,2.2205032928468425e-05,-3.0516900823537675e-05,6.846341144637324e-05,-3.857663881111269e-05,-0.00010255537232296774,3.0017090228587518e-05,-0.00014831016178504797,-0.00019347327885270714,-9.421932491098538e-05,0.00031929882388794797,9.026081449519553e-05,0.000527320506283407
11,120,0.00031028080945058416,0.00015270107084385624,-1.769108246965819e-05,-2.7407690963248874e-05,-9.193886032032125e-06,-2.3468961596032993e-06,-1.0880328039017209e-05,8.42927702668324e-06,-4.6508397038754387e-07,-2.1177762169675894e-05,1.405446142295356e-05,2.2485854318195684e-05,1.6614823675809022e-06,4.756948939795313e-05,-9.537639289192158e-06,-2.6515189845971083e-05,1.2999135201425791e-05,7.714011326243053e-05,5.817516722572691e-05,9.459578026887052e-05,-4.580030081342556e-05,-5.988462835754641e-05,-2.9011614271894364e-05,1.590206344796267e-06,-1.4357777567208055e-05,1.9805307455650706e-05,-4.307710863334554e-06,-8.77308121630449e-06,-6.579041951226829e-07,-0.00025862197671813194,-0.0003824371061546117,-0.00013797586811203176,-7.188293329818407e-06,-1.6932152267372657e-05,5.312837255360127e-06,-0.0004549804110865807,-0.0007423837004049953,-0.0001623634513362049,0.00028513948133574254,0.00022181486325280274,0.0003626656337958896,-2.5334377445081675e-05,-4.46136210318097e-05,-4.183418902433322e-06,9.84594014880713e-05,4.116902664463851e-05,0.0001649657978653825,8.466199584897064e-05,2.4015783831904022e-05,0.00014852744177005649,-1.0378647948527941e-05,-0.00010139759675363772,8.525393980941458e-05,-0.00027884384744538695,-0.000425346212673503,-6.342179177257403e-05,0.0001812048251546609,0.00013111606187218665,0.00022744068395695648,-6.450982179255031e-05,-0.00018098887552393233,2.1625331964211552e-05,-0.00014766474329614237,-0.00019190972778081533,-0.0001126472625689227,0.0004652738247386878,0.0003464918067766121,0.0005860603925975737,-0.00012459957567140616,-0.00017083500751444565,-6.759374808704404e-05,1.676460976038167e-05,-1.3720910341514052e-05,4.7783542421863474e-05,3.413716077981614e-05,5.855771939877744e-07,6.370733651162177e-05,3.8727168369708424e-05,1.054793415126672e-05,7.539203364558488e-05,3.337068286176267e-05,9.50486736125337e-06,5.973470687877124e-05,0.00014702827550839477,-9.273812241493334e-06,0.0004032749418396027,-4.332440788251309e-05,-0.0001247278356231618,3.2070924633747534e-05,0.00031330061283370015,0.00018027889590788013,0.00046790628019607536,0.00012396148740663194,6.61664037746353e-05,0.0001773452252124722,-0.0002749498129863544,-0.0003860366116183892,-0.00016713289742180385
12,120,0.0009414771736677115,0.0017919982856862285,1.931719258815671e-05,2.422235889601628e-06,3.692112091660721e-05,1.544881088193506e-05,-2.0810795576835516e-05,4.8739323929112275e-05,-2.405245607709124e-05,-7.367670604404946e-05,3.1393609297083445e-05,-7.815591507096543e-05,-0.00014330335978229413,-1.2520348230585457e-05,6.943898273069257e-05,3.0289241488693128e-05,0.00011535879880284471,7.154328765561029e-07,-4.514631655183621e-07,2.1817138773864516e-06,4.84889270713514e-05,3.727115990841412e-06,0.00010239954935968848,3.125425895026031e-05,-1.581133067399302e-05,9.659036305189751e-05,-7.847106038146498e-06,-3.230362190834057e-05,1.6113823194245886e-05,-2.8809554351028055e-05,-7.034966545234056e-05,1.4363799264174301e-05,7.1342339045562164e-06,2.767453673489702e-06,1.2437926159994579e-05,7.171806707143938e-06,-6.265600153862276e-06,2.3444327812285324e-05,-6.167505886575478e-05,-0.00010926212570135855,-9.877366048082576e-06,1.6440106386047167e-05,-3.6444485327441117e-05,6.60515304252839e-05,0.000224852489039525,0.0001437776490812818,0.00032157611355387416,-2.0256850196650095e-05,-3.5544467080702204e-05,-3.7468811175737594e-06,-2.4850887712091208e-06,-4.196828146329305e-05,4.446995564800696e-05,-0.00010730018948379438,-0.00016697142024895583,-5.192096254783494e-05,-0.00012862863580570167,-0.0002128145887354549,-7.35258968567602e-05,2.107389706604105e-05,-5.997127094057457e-05,9.954478931679951e-05,0.00010843885156646138,5.9848143250746945e-05,0.00017653702289408094,6.479852005819945e-05,1.3218530436915899e-05,0.00012538334118289635,-0.0001241846594590849,-0.0002500447559471771,3.205778835611757e-05,-0.0001773249576217495,-0.00025320901457083283,-0.00011232172054557547,0.00040734585951819705,0.00018663078213042658,0.0005899920990001795,0.0007933461791253648,0.0006129033247543702,0.0009813557248253347,0.0005281286112828336,9.124193674627652e-05,0.0009254486733455752,6.307514343764828e-05,3.7819985868736697e-06,0.00012875085315575536,-3.054801394076397e-05,-4.317548559508092e-05,-1.8736990768957217e-05,9.859067534610707e-05,5.7523644980695586e-05,0.00013463944819856502,-0.00013279878918789716,-0.00026430559637447004,4.900238609479746e-06,0.0001910055820189882,0.00014104535691330966,0.0002357610771499215
13,120,0.004651708666157598,0.0009899859094124016,-5.590629377062821e-05,-0.00020454859324521143,0.00011831648702658013,0.00028466984028151877,0.00021371754504798446,0.00038399674697150955,-0.000472656643736021,-0.0006460393522623539,-0.0002762509729291196,-8.532331882330861e-06,-0.00014066540974681628,0.00011451860351068411,-1.1330968845868483e-06,-0.0001138478090767118,0.00011046534529972023,8.004254232218954e-06,-4.825608314301159e-05,6.166317418016347e-05,-4.7064695475758826e-05,-6.568588392231808e-05,-2.7788796834708296e-05,-8.698603645219312e-05,-0.00017905638185159963,9.617977469436687e-06,-0.0006111598301383007,-0.0007142290219735515,-0.0005048828823873919,6.129224214722248e-05,5.502593679314806e-07,0.00012648298794374566,0.0001001919344465326,2.546007357295821e-05,0.00016123995645102695,0.0009657296825025697,0.0007549433891169125,0.0011640788058381677,0.000861128640675209,0.0006404874856555882,0.0011113207790784448,5.6513218078180215e-05,-0.00010961708616378018,0.00023911660080557336,-3.29514045764275e-05,-7.972845231658235e-05,1.391027284360764e-05,2.492593011993449e-07,-3.9061633478164975e-05,4.647495140640477e-05,9.60785635470529e-05,-2.0272262718208365e-05,0.00022109645454444622,0.0005269095543553703,0.000378908210238175,0.0007038465452599968,0.00010116617501504758,2.2682856107773357e-06,0.00017128951028704857,-4.558077895732519e-05,-8.380428167356513e-05,2.9436608732179756e-07,5.768643247089737e-05,-0.00020295512930412467,0.0003126935412228704,-1.5249426238976109e-05,-2.886019274380184e-05,5.559080943839932e-06,-0.00013335831487590137,-0.000325561592911375,1.7348242111741592e-05,9.176297559558104e-05,3.412489099294665e-05,0.000165774384887906,-0.0007224886993450734,-0.0008233927032279099,-0.0006321447682951962,-6.455788825405761e-05,-0.00020663374746315337,4.3019917945154366e-05,-0.00020674981412109142,-0.0003512864008947266,-6.179299762455536e-05,0.00024423969807685353,5.793774542174409e-05,0.0004166311410047759,3.9403086551222564e-05,8.160025655949238e-07,7.283009317385827e-05,-0.00012606029734646047,-0.00019377367939493222,-6.624216600812361e-05,6.551062767054342e-05,6.818617885073765e-07,0.00015445276635546156,5.9885276520314316e-05,-2.995760431379798e-05,0.00016347605495108529
14,120,0.00180969769571675,-0.00021375461634913032,-0.00036355134846720224,-0.000514266773025156,-0.00022682399203707368,-8.095904501412102e-05,-0.00013388490960323908,-2.3986122528185708e-05,0.0004087678905610422,0.00032046343444562807,0.0004994192505152264,-0.00021552862741979577,-0.0002878137000955879,-0.0001460572911984552,-0.00011825251604022924,-0.0005348711127498973,0.00021567450290907174,0.00010057308539520211,3.4364189133763526e-05,0.00016671606598796037,-0.0001002026866141629,-0.00016370908263525053,-2.1663943504487875e-05,-0.00015188815511161616,-0.00019352091594555533,-0.00011310078319183964,0.00020838285205779055,0.00010253613855941997,0.00031799426820271025,0.00010149942221081195,-0.0002293905677803802,0.00041892851689832845,0.0002699934072097676,0.00014654999383499975,0.000409895312051655,-0.0001821440734299055,-0.00044710980422072073,0.0001655860347576282,-0.0007832645092094026,-0.000894936412005336,-0.000666835834885357,0.0004415470842407861,0.0003584014759599086,0.0005345764604317082,-0.0008323134688301555,-0.0011827624890247534,-0.0005565711738351336,0.0004429389239400431,0.00034710954438651244,0.0005368049360761991,3.5470690060416625e-06,-2.3684041464093754e-05,3.0358977080974597e-05,-9.700263096116639e-05,-0.00014281386337340032,-5.609350695218988e-05,-2.49065594895607e-05,-6.415897244096413e-05,2.0067599851548305e-05,1.3472638480986157e-05,1.1093455214753096e-05,1.7113238265361966e-05,0.0006738380592044754,0.00041920178021731167,0.0009138779650675132,0.0014792636615311495,0.0008215609429498727,0.002141885843387475,-0.001598896982492685,-0.0019844276039202666,-0.0012666620918995858,-0.0008611715597605023,-0.00131785926249601,-0.0002085601068453506,0.00038783703682080767,0.0003344706832361529,0.0004580566419493455,-0.0005030312127322152,-0.0005922381752816364,-0.00038571442808461143,0.0010958163669783972,0.0009612806484225681,0.001267640950254645,0.00012232984227011912,2.9525556204437938e-05,0.00020876796444402616,6.460684944613604e-05,3.956467842347896e-05,9.204238409968942e-05,-0.00011169789549967391,-0.0001576524667780177,-7.774970197184914e-05,-2.2887800817746513e-05,-3.5030701040644394e-05,-1.421207238005688e-05,1.9530266187454495e-05,8.304157211872129e-06,3.1609346070429924e-05
15,120,-0.00316471425370158,0.004423876653815265,0.00031126925438608547,0.0001760202438443533,0.00046113791751167804,0.0005713888442793783,0.0003145858838767405,0.0007823948157298826,-5.659555014669119e-05,-0.00026052476666942916,9.310922394130707e-05,0.00022231781819452104,0.00017279245411145895,0.00029322272758539226,-0.00016392623874708078,-0.00024227084230005855,-5.970673491901836e-05,-0.0004096774238253905,-0.0005507161067801765,-0.0002903688215822818,-0.0007674599102756475,-0.001040233263376346,-0.0005690065006865555,0.00035986775680309316,1.9164018528196418e-05,0.0007708707544315981,0.0008658931104340203,0.0006080534080198656,0.0010976180248659752,0.0006222569588620293,0.0004487983221254884,0.0008509554433476296,-0.0006187478531501256,-0.0007670895920879654,-0.0004999280488057897,-0.00017556615675857757,-0.000351139425592919,-8.22754099923883e-06,-0.00010077825384845104,-0.00016034495447153556,-2.7455538356662324e-05,0.00039501390547229674,0.0003486266538766358,0.00045173713467496174,-0.0004928240154792245,-0.0006638801614280964,-0.00024900612000540944,0.0010316083179835308,0.0009131424988421108,0.0011231550207806624,0.000573172784546235,0.00031494418224459273,0.0008403794526930141,-0.0002026304827571342,-0.0003618401864256763,-6.691690325321081e-05,0.00018002121002306618,5.599358317340375e-05,0.00032667461827865434,0.00017492913836273752,-0.0001763788299012958,0.0005123657546634299,-8.69106418880013e-06,-7.225891908698638e-05,6.027783441822975e-05,-2.3549964074239444e-05,-5.108228997717864e-05,3.293970286601182e-06,0.00014010113754920895,6.309120707252683e-05,0.00022411309318916514,1.605656878685598e-05,-2.518462760766245e-06,3.998079794200744e-05,-5.608576551215568e-06,-7.510918834820283e-06,-3.7012102734479416e-06,-6.933259070744195e-06,-4.5695456174144054e-05,4.281341082332798e-05,-1.6096762010420207e-05,-2.8002819098749873e-05,-4.5638888157858156e-06,0.0004763831557283993,0.00037293604340751097,0.0005714086100018296,0.0009218688806868158,0.0006872137340269547,0.0011711844604784952,0.0009528410642208958,0.0007022809192949353,0.0013129926067585982,-0.0014138536561707346,-0.0016964124589533944,-0.0011618822870786971,0.0010718259145505726,0.0003896999220402601,0.001660932471701623
16,120,0.01221345150649237,0.00221208116483164,6.673985505282569e-06,-5.7393987861663237e-05,8.727066842766361e-05,-0.00010336815535083588,-0.0001804324900812541,-3.505745045837709e-05,-0.0003088085813942598,-0.00045656318603202334,-0.0001002463923396138,4.777362537424779e-05,-4.078141501243712e-05,0.0001357551981072901,-0.0004947697476382018,-0.0007536552108073617,-0.00023515719632238576,-5.715079814763158e-05,-0.00021467762774288226,0.00010470112940311078,-1.0568534404834888e-05,-0.00016096229583733172,0.0001399525894597294,0.0007203663416779212,0.00032624010783668684,0.001156479897514752,0.0004256045096553862,0.0003630530409979353,0.0005074877992289355,-0.00016793562408565777,-0.00037413745998795395,4.866749776889862e-05,0.00039494027035592204,0.00020158881101906446,0.0006451869226263318,0.0009501100719262467,0.0007496667454203513,0.0010916368680394346,3.807366520049982e-05,-4.5753799228502126e-05,0.00011894011686914988,-8.634002976274739e-05,-0.0001233881145367377,-5.427884944689749e-05,0.00024876823372324,9.412753287809513e-05,0.00039397311024003996,-0.00016158346843440086,-0.0002796546625268093,-6.092934151335314e-05,-0.00012071450746589107,-0.0001513759160563192,-7.145497429670893e-05,-7.796988211339339e-06,-2.8965713200553483e-05,1.4141168201907322e-05,-3.133901356401718e-05,-4.831182084027811e-05,-1.3452372036984649e-05,-4.451596623766818e-05,-6.256893578438394e-05,-2.754454763514029e-05,0.00045624598969880027,0.00024373867689670683,0.0006397442574355709,0.0003389391302941173,4.269548459433282e-05,0.000617966804211391,0.00017583109532400462,6.334829840398015e-05,0.0003051852493551147,-0.00013359750476714302,-0.0002751971276666154,-3.351990801093056e-05,-0.0005998703050257366,-0.0011544683699245676,-0.00019620006210364758,-0.0001329309907608452,-0.00022614241814456666,-2.8728775369017984e-05,-0.00017019825409079204,-0.00034196363633933895,-6.991710292823101e-06,0.0008880963375607583,0.0006488561640526314,0.0011077032516671654,-0.000640001316787675,-0.0008233648465587369,-0.0004471482392636972,0.0005174960962904152,8.599218165121177e-05,0.000892403710098127,0.0004898704727869092,0.0003258247825882184,0.0006658451467531752,-0.00021521887441243356,-0.0006381871787561977,0.0001267575234305689
17,120,0.005489302070539755,-0.0014873578169651107,0.0003504322741719079,0.00011138447878996278,0.0005385788165964792,-0.0001712305412790253,-0.00022417168807919551,-0.00011974247862478188,-6.766547485312913e-05,-0.00015940077411869422,2.6490518224212063e-05,4.807403871988451e-05,-2.6685921920943655e-05,0.00012523034049157397,0.00023798919998322768,0.0001614005250818688,0.00031370685017463986,1.761680529549873e-05,-5.192089512092934e-05,0.00010029271325341439,0.00019985010385425994,0.0001303399238001172,0.00026220572396596243,-0.0006610864402925169,-0.0008719233498898878,-0.00047867045587130034,2.1062084730753364e-05,1.3818309983738194e-05,2.8573950706534858e-05,-2.0540939840429927e-05,-9.864016970823286e-05,8.261186287654701e-05,-0.0003252217819560125,-0.0005242984185724708,-0.00018004358173129737,-0.00011615509902185295,-0.00026747230233164983,1.8083373379340206e-06,-6.224475632734538e-05,-0.00010455481649652636,-1.3591045642821644e-05,-1.1351745342835785e-06,-3.521833353261172e-05,3.573144160175915e-05,0.0006017854328092653,0.0003424169363400627,0.0009129660205386849,-6.232539547757672e-05,-9.90214795888278e-05,-3.6783607723312696e-05,-0.00015697199314672615,-0.00022722402260114903,-9.978179217493258e-05,-0.00044982719955442005,-0.0006142296253165113,-0.0003079431024101118,3.996144799505904e-05,2.094618287931856e-05,6.658359379798639e-05,0.000162922505721023,7.871339939811151e-05,0.0002644316685170148,-0.001138053221438895,-0.0013060830611630082,-0.0009064843885850376,0.00020817396680286037,0.00013810407535705356,0.0002894135378740732,-0.00011508247522821573,-0.000277384175227174,3.323024757113061e-05,0.00034314904441998804,0.00020680415289461962,0.00047993355902084035,-0.00019805354677373543,-0.00037847620103093505,-3.5884020077598225e-05,0.00039746012201552126,0.0002449481387399525,0.0005247030174117147,-0.0007320248121686745,-0.0009177328062226782,-0.0006098782307041499,0.00013489234497683357,7.90199617555724e-05,0.00020390871994550248,-1.8847398769139546e-05,-3.599503234378669e-05,-4.31031511728484e-06,3.069674761112158e-05,1.2244078745122048e-05,4.460339349103984e-05,1.3199212177520774e-05,9.770390673414415e-06,1.917002431734241e-05,1.8431024121431014e-06,-5.009899306666436e-07,4.061555076380801e-06
18,120,0.015205173015904924,0.0030381402896333992,-1.1018903630125957e-06,-1.961751987285728e-06,-4.244210526849208e-07,-5.709715727183114e-07,-4.392458332252621e-06,3.4237753027355195e-06,5.6111310520160866e-05,4.043981674916116e-05,7.320715074115467e-05,0.00032303760584303137,0.00020151771612669716,0.0004442070926666018,7.367427576051947e-05,3.2301280513517368e-06,0.00017321148315659228,0.0012747229794816425,0.001024262917211066,0.0014344085594105611,-0.0003374163610715186,-0.0004951776683507584,-0.00017816365573708034,0.0009317654733119222,0.0007265809235226091,0.0011687800268555292,0.0004850546817275851,0.00039975705889143376,0.0005715602181135181,-0.0003091500590623279,-0.0004325158071484717,-0.00019147655183587655,0.0003009891852949901,0.00013889968920921091,0.00046355701101068295,-0.00025127244795536776,-0.00036680273358191093,-0.00016909398518388734,-0.0004506674166805169,-0.0006643820808327897,-0.00023821048940438533,0.0001077138536250762,-3.282915975736008e-05,0.00031561934152705355,2.9698284076099905e-06,-6.946137619555278e-06,1.2613621849292634e-05,0.00020833366314339705,0.0001337271105307991,0.00027582096168960856,0.00021851777807266142,-8.220714543767827e-05,0.0005083059974367638,0.0004933647271779288,0.00038173015748725446,0.0005933188236607142,-0.002320877589954762,-0.003146344601227611,-0.0016142143586572893,0.000616284745046869,0.00029600139407799967,0.0008819009343066378,-0.00015364727969426894,-0.00019194845106540015,-0.0001265985595879708,0.0007210612623869869,0.000507663204863699,0.0009752571479445275,0.0008367480340287632,0.0005008714498186843,0.001151087979890993,0.0001958012787630044,0.00015368555035214133,0.00024499901780776175,0.0001338601864821006,4.3518232252305704e-05,0.00020939799478279984,-0.00010770316303023719,-0.0001753189155131925,-4.812341532669964e-05,2.843018179798188e-05,1.0025685990058265e-05,4.8680257925752806e-05,6.90180614280204e-05,3.878004756794932e-05,0.00010101713239161351,0.00010391730975243263,6.431871839898425e-05,0.0001549889955822436,0.00020492084683307137,0.0001434079600736974,0.0002625981812616373,-0.000257829714488859,-0.0005563785322874536,-1.6547889199500794e-05,-0.0001579200853787673,-0.0003150909421522859,-1.453314568304169e-06
19,120,0.015161118236331579,-0.0013777762565799396,-2.2589471094155063e-05,-0.0004516583503542885,0.0003378040339703144,0.00028697080257794974,0.00020171403287956005,0.00037135409624018694,0.0016853285337371442,0.001510986564708219,0.001854352657610434,-0.0036262609347735026,-0.003978859643504317,-0.00318035789205472,1.634377819452008e-05,-0.00013459118930768453,0.00018515896713779497,0.0001546324937104752,-7.287122524909744e-05,0.0004223749227079071,-4.590252253062014e-05,-0.00013428786970507645,1.779484086985877e-05,-0.0001406416441568581,-0.00025911103820969097,-1.8603754951982495e-05,0.00041033461517751374,0.00010589232654335016,0.0008280885800892665,0.00023655072609471973,0.0001123915293464961,0.0003659866331933396,-0.0017194010615639854,-0.002429818806297893,-0.0011229795881354222,5.242905416101469e-05,2.4504425708376707e-05,8.461313470888853e-05,-0.00034388925074987735,-0.0005845421052951376,-0.00013229923836055,0.00025221758029753496,0.0001685849843518857,0.0003293215216247821,-0.0005178220013476676,-0.0007256306165315133,-0.0003372519735936901,-0.00038540169553016315,-0.0005238039633119722,-0.00018229606707488244,-5.435403072624467e-05,-0.0005771166943668504,0.0005352895565435264,0.0007568289128054554,7.593327546298194e-05,0.0015395382281212723,0.0005216970705684313,0.0003471785859483134,0.0007482314351879419,-0.0005734470075064261,-0.0009525240530395725,-0.00024031718511651002,3.056657830408464e-05,-6.16482126012367e-05,0.00015294220183326005,-1.758654710405002e-05,-5.551205820590136e-05,2.0412267427521626e-05,0.0003536492297522879,0.00020391307669342495,0.0004927394579620642,0.0009005324088017611,0.0006214630605912438,0.0012267762672733319,-5.0405311594659e-05,-9.97950142937043e-05,1.6887055778624825e-05,1.9654438619909343e-05,6.546072377204837e-06,3.188646566589642e-05,0.0002774661085216697,0.00023710725913436668,0.00033390989160958875,-4.267011806102043e-05,-4.7473783101092216e-05,-3.687587676949988e-05,-1.243451218518506e-05,-3.9535061926774994e-05,1.230685159953281e-05,6.866926062987962e-05,3.461147190440291e-05,9.427276331280154e-05,0.0001575412143210997,-0.00010361993203635696,0.0003554019365750112,-6.382953930976024e-06,-3.940182296294855e-05,2.00241298913776e-05
20,120,-0.001437193415282915,0.014154582452912715,8.286082793347304e-05,-1.4535000051788908e-05,0.00016063980818823125,-0.0003023399662803664,-0.0004110786809921289,-0.00018881911264543314,0.0027009328094815526,0.0020733017633331957,0.0034223860478171746,0.0005142539012619334,0.00021934285860879753,0.0008051126862346791,3.0316393667817466e-05,1.4784880090701335e-05,5.059111063928866e-05,1.1736828067417567e-05,-7.072092122749988e-06,3.238367470506394e-05,-1.2894163470870504e-06,-5.5715201333441656e-05,3.835708860985202e-05,8.361953056616282e-06,-1.3023421215621057e-05,2.944049091221737e-05,0.00024025733206750982,0.00011378309019467755,0.0003642164790289825,-2.0727089743862356e-05,-3.9714262798421865e-05,-1.5522272523564343e-06,0.00020930780953373567,0.00014925710666526963,0.0002847682604548633,0.00035650194061721173,0.0002214012212516536,0.0004739570742693407,3.617444397150393e-05,1.627061217732262e-05,5.4681001226034194e-05,0.00286306272987531,0.0016108777751173875,0.004226553778385853,0.003074747455502802,0.0020233858196252188,0.004486125955810772,-1.4184055150205192e-05,-2.807794899505704e-05,8.974775861740047e-07,9.77542066417906e-05,2.0170712884161426e-05,0.0001804366569520728,0.0009706983799939432,0.00045954712036897643,0.0016644586732445523,-0.00021748773357709676,-0.0006048057767285779,0.00019676352587794094,-0.0002811701521750365,-0.0005008718319027139,-0.00012234333238287344,-0.00015339509706488268,-0.00022323324076069183,-8.73436744965755e-05,0.00023054850345639958,0.00015283407059390206,0.0003239304034563398,-0.00016063424463936827,-0.0003023992738386975,-3.321884625317288e-05,0.00011838375218455136,1.1485966641278841e-05,0.0002132422671578145,0.0002698606249396107,0.00010373026705716863,0.00041985214447474084,-0.0009662396861434293,-0.0012888789169786226,-0.0006658300577085661,0.003247261825890746,0.002192570623443923,0.004332689005777865,0.00026181485918641556,9.84209327998542e-05,0.0004030478310717929,9.287074068803728e-05,-2.6515438433610448e-05,0.00023584968955219662,0.00041840737885650013,-3.476983557523757e-05,0.0012866119329040262,1.6311813866802063e-05,-2.3603928574402745e-05,5.056222484692319e-05,0.0004196233832923705,-8.371051778037023e-06,0.000867785985761505
21,120,0.016930537532122494,0.0058678975453479625,0.0011113444527533526,-0.00017702067934123987,0.003106004005226165,0.001439903318623692,0.0007061634309722346,0.002347507131721991,0.0016512490884755002,0.0004093315616819382,0.0031950836635072227,0.000465116481094204,0.0002963102518295576,0.0006194471990518953,-4.407472818002134e-05,-0.00012316063520377915,4.5826716094362794e-05,-1.462211082525755e-05,-2.311818816167488e-05,-3.2598069892250087e-06,-0.00021179115074119182,-0.0005340655714636947,3.394785558612053e-05,0.00012779716674534333,-0.0001653163068651035,0.0004581709299767073,4.293584457476148e-05,-1.8489704734747647e-06,0.00011833919004970985,-6.091941695558489e-05,-8.261714745799509e-05,-4.231080896602183e-05,-0.00037512695431966375,-0.0005272152959374428,-0.00027848098457260075,-7.095394994394155e-05,-0.00018755696236894437,5.137405978985042e-05,0.0004319286596000893,0.00034861491224546625,0.0005286872066138433,3.6511434397349754e-06,-6.009289176139039e-05,6.844930616352932e-05,0.00022204874452048292,0.00012604159090642497,0.00030931341608720676,-3.964359357269132e-05,-0.00012154484333071498,2.2672554462132995e-05,0.0009894803957043526,0.0005254655582454386,0.0014871128855763038,-0.00019892052572079895,-0.0003484230212226673,-5.910053912884919e-05,3.103247478672226e-05,7.316692075013028e-06,5.491941235353196e-05,-4.427213246647928e-05,-0.00010039215099520031,1.9635113086072395e-05,-5.361139428714523e-05,-0.0001625368290933693,3.872345064489002e-05,-0.00021524351620125042,-0.0003892438029530846,-3.858295686920133e-05,-2.244276314134671e-05,-6.177507461946636e-05,1.3811158234299606e-05,-0.00011143546325911302,-0.00029438325928064535,6.23213544440659e-05,2.9480325762657835e-05,-1.3039219948041132e-06,5.413133650942351e-05,7.847841447983228e-05,6.0872974389288476e-05,9.867494170824403e-05,3.78423497750191e-05,4.726999962561725e-06,7.002307957160761e-05,0.00011190769879855603,5.141942235544169e-05,0.00019045787116586625,6.9366949295120625e-06,3.031898820609058e-06,9.857677086984039e-06,-0.00010978846215342249,-0.00015218214323340363,-7.40371037560787e-05,0.000724803123860814,0.00048435253864530144,0.0009097491828348816,-6.519267080875579e-05,-9.840685984120985e-05,-2.9634643259062923e-05
