layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
16,1,-0.2008054845035076,0.04797763076300422,-0.1733334122846524,0.2487831152665118,-0.027472072218855198
25,14,-0.11541221174411476,-0.35802885244290034,-0.15198903676743308,0.24261664069878558,0.03657682502331833
23,1,-0.5557851487149795,-0.31415836587548257,-0.39122083643451333,0.24162678283949696,-0.1645643122804662
28,28,0.11660677498827378,0.35568526685237883,0.11657522680858771,0.23907849186410507,3.154817968606394e-05
29,6,0.21363999590588112,-0.024090593168511986,0.22144050172064453,0.2377305890743931,-0.007800505814763409
21,15,0.29055894998212656,0.06167833165576061,0.21664407389859358,0.22888061832636594,0.07391487608353298
33,15,-0.09888678962209572,0.12940787536402543,-0.027255411054162928,0.22829466498612117,-0.0716313785679328
26,20,0.2294226838586231,0.0012856363086029888,0.09069537999263654,0.22813704755002012,0.13872730386598658
29,2,0.008682783918144803,0.23388620391488074,-0.0021782840291659036,0.22520341999673593,0.010861067947310706
24,14,0.1630529299300785,-0.05491634334127108,0.22853369927033781,0.21796927327134957,-0.06548076934025931
30,0,0.4654732842774441,0.249093500773112,0.4320796043301622,0.21637978350433212,0.03339367994728193
23,3,0.19254257452363768,-0.02304147519171238,0.1583282098484536,0.21558404971535006,0.03421436467518407
23,9,-0.7315948535998662,-0.5189814088245233,-0.49278763743738335,0.21261344477534294,-0.23880721616248285
35,11,-0.1457705640544494,0.06656537953143318,-0.1341737125068903,0.2123359435858826,-0.0115968515475591
32,15,0.04238666055413584,-0.16834803509215515,-0.16436176692756513,0.210734695646291,0.20674842748170097
33,4,-0.019470259803347288,0.18565893558164437,0.005295975490783652,0.20512919538499166,-0.02476623529413094
20,9,-0.36657824330031874,-0.1624457783997059,-0.22434503802408776,0.20413246490061285,-0.14223320527623098
21,25,0.23237954160819452,0.03318302045421054,0.1906612532834212,0.19919652115398398,0.04171828832477331
24,25,0.14660465492246053,-0.044616105997314054,0.03827926554561903,0.19122076091977458,0.1083253893768415
16,13,-0.10959972220783433,0.08016317474345366,-0.052240648694957294,0.189762896951288,-0.057359073512877036
24,8,0.24793340353450427,0.05827939460674922,0.3846727950188021,0.18965400892775505,-0.1367393914842978
19,13,0.284918928394715,0.09580099911739429,0.15874656314651173,0.1891179292773207,0.12617236524820327
25,4,-0.4021909575909376,-0.21826773894329865,-0.2826741433391968,0.18392321864763894,-0.11951681425174077
31,11,0.6228364608560999,0.4393104466299216,0.28022462769101064,0.1835260142261783,0.34261183316508925
34,4,0.3971545735374093,0.2175100499143203,0.29885923272619647,0.179644523623089,0.09829534081121283
17,4,0.20610673216482003,0.028447068699946006,0.13998786499723792,0.17765966346487402,0.06611886716758211
28,11,0.19031696141076584,0.013381020491942763,0.18256713527565202,0.1769359409188231,0.007749826135113824
20,8,0.2941671304249515,0.12035602610558271,0.175647706616049,0.1738111043193688,0.11851942380890251
32,24,0.20527561688795687,0.034203431600083906,0.09549880235766371,0.17107218528787296,0.10977681453029316
