layer,n_pairs,mean_delta_mlp,mean_delta_attn_total,mean_delta_head_0,head_0_ci_low,head_0_ci_high,mean_delta_head_1,head_1_ci_low,head_1_ci_high,mean_delta_head_2,head_2_ci_low,head_2_ci_high,mean_delta_head_3,head_3_ci_low,head_3_ci_high,mean_delta_head_4,head_4_ci_low,head_4_ci_high,mean_delta_head_5,head_5_ci_low,head_5_ci_high,mean_delta_head_6,head_6_ci_low,head_6_ci_high,mean_delta_head_7,head_7_ci_low,head_7_ci_high,mean_delta_head_8,head_8_ci_low,head_8_ci_high,mean_delta_head_9,head_9_ci_low,head_9_ci_high,mean_delta_head_10,head_10_ci_low,head_10_ci_high,mean_delta_head_11,head_11_ci_low,head_11_ci_high,mean_delta_head_12,head_12_ci_low,head_12_ci_high,mean_delta_head_13,head_13_ci_low,head_13_ci_high,mean_delta_head_14,head_14_ci_low,head_14_ci_high,mean_delta_head_15,head_15_ci_low,head_15_ci_high,mean_delta_head_16,head_16_ci_low,head_16_ci_high,mean_delta_head_17,head_17_ci_low,head_17_ci_high,mean_delta_head_18,head_18_ci_low,head_18_ci_high,mean_delta_head_19,head_19_ci_low,head_19_ci_high,mean_delta_head_20,head_20_ci_low,head_20_ci_high,mean_delta_head_21,head_21_ci_low,head_21_ci_high,mean_delta_head_22,head_22_ci_low,head_22_ci_high,mean_delta_head_23,head_23_ci_low,head_23_ci_high,mean_delta_head_24,head_24_ci_low,head_24_ci_high,mean_delta_head_25,head_25_ci_low,head_25_ci_high,mean_delta_head_26,head_26_ci_low,head_26_ci_high,mean_delta_head_27,head_27_ci_low,head_27_ci_high,mean_delta_head_28,head_28_ci_low,head_28_ci_high,mean_delta_head_29,head_29_ci_low,head_29_ci_high,mean_delta_head_30,head_30_ci_low,head_30_ci_high,mean_delta_head_31,head_31_ci_low,head_31_ci_high
0,32,-0.0012125534703955054,0.003048457946988492,0.0008836551423883066,8.308339347422593e-05,0.0015815620678040433,0.0003035683184862137,-0.00025974809759645725,0.0010528987404541115,0.0005860696692252532,3.508780300762738e-05,0.0016465396987769055,0.0002966735337395221,-0.00033860081639431884,0.0010144629377464298,6.747128009010339e-05,-0.00016162046129011287,0.00031593363221418276,-4.5704263357038144e-05,-0.00029787225978452627,0.0002031844973771513,6.508935985038988e-05,-0.00016788053299023886,0.00030384447609321796,-0.0004073116961080814,-0.0008164980680703593,-2.4920578471210236e-05,2.970983450722997e-05,-0.0004302491492580884,0.0005328976522037012,-8.463042104267515e-05,-0.0005055147245911939,0.00029580459886346944,4.271484795026481e-05,-0.00036196645887685006,0.0004339115406764905,-9.172949648927897e-05,-0.0003683387812998262,0.00012209385295136602,-0.00012027325283270329,-0.00040026320748438594,0.0001827980475354707,-0.0002185396951972507,-0.0005839163533892134,0.00012183538692625018,0.0006423417298719869,0.00027223324359511026,0.001119164013630325,5.7856159401126206e-05,-0.00011529174171300837,0.0002596140095192823,-7.71466402511578e-05,-0.00034796001882568816,0.00015127397837204627,5.638072616420686e-05,-0.0002591168748040218,0.00034042115221382123,0.00016213519302255008,-4.4157789307064374e-05,0.0005066889121735585,-7.940274736029096e-05,-0.0006762806692677259,0.0003313987583169366,9.498641156824306e-05,-6.75765403684636e-05,0.0003032425883247925,-0.00019551956575014628,-0.0007785689656884642,0.00022632385221186272,-0.00012295905435166787,-0.00045883413376941463,0.00013505953593266902,3.537939664965961e-05,-0.00018014310658145404,0.0002492441356935162,-0.00024166869843611494,-0.0007833586709239171,0.00028122012481617285,-0.00022033199638826773,-0.0007730280531177414,0.0002676274481927976,0.0002556706822360866,-8.461838315270142e-05,0.0006718676968375804,0.0016044270632846747,0.0006673541900454438,0.0027049534174693694,0.00017113461581175216,3.0361029530467957e-06,0.0003269864831054292,-0.0005094749631098239,-0.0009767253477548365,1.0503487828828115e-06,4.059787897858769e-06,-0.00014072360854697764,0.00016108726804304755,0.00010382668551756069,-4.280071507309911e-05,0.00025781580688999384
1,32,0.00013150816084817052,-0.0021126977717358386,-0.00017939185636350885,-0.000461731932409748,0.00010172817746934021,0.0003910742743755691,-0.00022348923794197615,0.0010044284264949968,0.0002972400679936982,-0.0001701248027757174,0.0006636033689346734,-0.001603286771569401,-0.003191669440639089,8.266385520983113e-05,-0.0011187812415300868,-0.004888489008953912,0.0023994049186512726,-0.0005463213165057823,-0.001294346603572194,8.040403918130323e-05,-0.0002877950100810267,-0.0006328143363134586,4.020103660877802e-05,0.00022980038193054497,-0.00018499112866265932,0.0007405261103485828,-0.00041876700288412394,-0.0007973765397537135,-2.8749420607709586e-05,0.0012271017221792135,0.0002728996447331156,0.002330998224624637,0.0005408530632848851,-0.00033539296255185035,0.0013504257374734152,0.0006190982985572191,-0.0011201050398994994,0.0021866325593236985,-0.0010752893213066272,-0.001967176377729629,-5.905206508032248e-05,0.00016345811764040263,-0.00017393013201854045,0.0005248545674930939,0.00011213754623895511,-0.0004930250186589546,0.000662557421674137,-0.001063301067915745,-0.002531734505100758,0.00039051742314768497,-0.00025170032313326374,-0.0009464705821301322,0.000431957616547152,-0.00016057018365245312,-0.0007433311253407737,0.00041013717273017406,0.0005986295363982208,-0.00036906427321810044,0.001717516882854398,0.0003273716210969724,-0.00017179017195303458,0.0009032946127263132,0.0007666746278118808,2.6671378873288658e-05,0.0015947516959386124,-0.00010902529174927622,-0.0005049878393947437,0.000357427602284588,-5.916952795814723e-05,-0.0007944018936541398,0.000629646080778912,-0.0008134205199894495,-0.0024821591923682718,0.0009360326886962872,0.00014515644761559088,-0.00042856395025410167,0.0007321724130633813,0.0008415121919824742,-9.09972505723999e-05,0.001708229855285026,0.00040086965964292176,-0.0005833439812704455,0.0012758557991219277,-2.4963621399365366e-05,-0.0008556746239719359,0.0005888471891921657,0.000213448020076612,-0.0001061276893778995,0.0004891752184448706,-0.0011882710732606938,-0.002055873126937513,-0.00028947142027391205,-0.00016630413574603153,-0.00045884860780915916,0.00014944465331154794,7.92349164839834e-05,-0.00033044657902792096,0.0004910715908408747
2,32,-0.0036200343747623265,0.006457344294176437,0.00016908959150896408,-0.0004935722446134605,0.0008607040358583619,0.0008800150644674432,-0.0006202128786753746,0.0020666848518885676,-0.00020406149815244135,-0.0006176305797907844,0.00015121498779535616,0.000776252883952111,-0.0005349494504116592,0.002106297494356114,-0.00016939200941124,-0.0006051224718248704,0.0002797714944790642,0.00018409026961307973,-0.00013595834861916954,0.000643926774228021,-0.0001298467304877704,-0.0008411627003624744,0.00047332286071650743,0.0010722485385485925,-0.00037918612342764386,0.002582966095178563,0.0005346259567886591,-0.0008555372638511472,0.0019070043003011964,0.00047386075311806053,-0.0005177859242394333,0.0016942800677497872,0.00021236472275631968,-0.0004634462885860557,0.0008487290916036727,-0.00015085744962561876,-0.0012459612436941825,0.0010354943929996813,0.0017156738795165438,0.0005771901052412431,0.0027738071444218804,-0.0002229252022516448,-0.000982000705698738,0.00044293905884842445,-0.0004073313029948622,-0.0009541764395180508,0.00018950233370560466,-0.00013601094178739004,-0.0010054957186184765,0.0009459820739266436,-0.00029796875878673745,-0.0008317446286582708,9.151179256150502e-05,0.0002548174343246501,-0.0004182401201433095,0.0011244077433730127,0.00013144020158506464,-0.00045040057020742094,0.0007851493235648378,-0.0005322879942468717,-0.0016199253728927943,0.0005844080632414262,0.0007455404265783727,0.0003498822846268013,0.0012427500831108773,4.090972834092099e-05,-0.00045702453239755415,0.0004599939054514835,2.741177740972489e-05,-0.0003410856106711435,0.00046549599373975077,-0.0004456080750969704,-0.0010592594996523986,0.00015807148165549736,0.0009286809909099247,0.00022132089161459593,0.0019244962389166175,-4.870530392508954e-05,-0.0006823149629781256,0.0006249680001928937,0.00030392518965527415,-0.0007596089802973438,0.0014634260180173442,0.00017470767488703132,-0.0009746262272528839,0.001103790073102573,0.00011361575525370426,-0.00028018745124427366,0.0005552696186896355,-0.00012223095109220594,-0.0005430225221061847,0.0002020310403167972,0.0002693843016459141,-0.00015275218238457454,0.0007843021580811187,0.0003159153711749241,-0.0004921001949696801,0.0012227188413817204
3,32,0.0001663912262301892,0.007466052802556078,-5.104748561279848e-05,-0.0005736724229791434,0.0005302341487549716,-0.0012733202747767791,-0.0022901987766090317,-0.00045900507502665266,0.0007283381710294634,-0.00048534862362430424,0.0017855538149888163,0.0006176749157020822,-0.00015264760004356502,0.0014532512806908926,-0.0006102861152612604,-0.0009792081522391528,-0.00020301615240896344,0.0002346697947359644,-0.000153319098171778,0.0005593724752543496,0.0001345378150290344,-0.00010310243569620069,0.0003824849240118056,0.0002879958556150086,-0.00012824858731619315,0.000753601767064538,0.0006071752941352315,0.00013084709589747945,0.0010605965419017594,0.00014986824680818245,-0.0008211841277443455,0.001218549484110555,-0.0006642472399107646,-0.0018723956279245613,0.00011664266103252897,0.007473136443877593,0.0026500555366510527,0.012627310435345864,0.0002953446746687405,6.154708662506893e-05,0.0005514272766959039,0.00010713313167798333,-0.00012517096711235352,0.0004398142516038208,-4.5545570173999295e-05,-0.00023278437756744098,0.00015804757267687828,0.00018991767319676,-7.78321964389761e-05,0.0004758953930377175,0.00038048655915190466,-0.0004947661356709432,0.0013519856584025547,-0.00025851636746665463,-0.0006791541918573785,0.00017687788313196508,-0.00025881560759444255,-0.0007147235632146476,0.00021480780496858673,0.00045272136958374176,7.690394018027291e-05,0.0009037985623308487,-0.0014905211501172744,-0.0025478193048911633,-0.00025644198103691446,0.000318885657179635,-0.0005330890531695332,0.0012315962374486846,-0.00013237508392194286,-0.0005592711306235288,0.0003798460669713678,0.0007628385865245946,0.00013792413428745932,0.0013084349075143113,-0.0006854718849353958,-0.0014043325370948878,0.00010864192781809848,0.00040401099249720573,-0.001181924955380964,0.001814220405140077,-0.0002691408808459528,-0.001310480310166895,0.000845896583632567,-0.0001082872913684696,-0.003285557826166041,0.002922392626351211,9.601606143405661e-05,-0.0007866419671699986,0.0010152008957447836,0.0009569423855282366,-0.0008431748865405097,0.0026678636448195904,-0.0005635803736367961,-0.0008848600151395658,-0.0002490139504516264,-0.0003204855001968099,-0.0009303989796990208,0.00022062373327571565
4,32,-0.008323895162902772,0.012473653382585326,3.2836008358572144e-05,-0.00045988739923359385,0.0005085890063583065,0.000536685641236545,-0.0010395674657047492,0.00229705629108139,0.00033768434514058754,-0.0005030054935559747,0.0012397858045005707,0.0008329735865117982,-0.0019381229671125762,0.003686927554736031,-0.0006934355860721553,-0.0015109100483186922,0.00018839194394786355,-0.00035373770515434444,-0.001789038215065375,0.0009744169394252824,0.0006967198605707381,-0.0005531343648726761,0.0018856232068174001,-9.47243952396093e-05,-0.0006619478779157362,0.00044763456585315007,-5.765658897871617e-05,-0.000867298680532258,0.0007904952772150865,0.00029455855838023126,-0.0001197915022203233,0.0007411616832541767,0.0007174066849984229,-0.002814029793080408,0.004326312840566972,-0.00028766262585122604,-0.0006208417888046824,5.568558340200984e-05,2.5001572794280946e-06,-0.0008226999072576291,0.0009287990151278793,0.0021110158413648605,-0.00027596573781920594,0.004226377747545485,0.00041072419480769895,-0.00020777224353878403,0.00113945139637508,-0.0001405455459462246,-0.0009947073183411703,0.0005890218821605231,0.0007851832488086075,-0.0011012058497726685,0.003150401284074178,7.542548701167107e-05,-0.0007885849619924556,0.0010409477370558306,0.0016847835649969056,0.0003959949866839452,0.002871886494904175,-0.0007655257504666224,-0.0028660389649303396,0.0011507751252793242,0.0009756268518685829,0.00044416998007363874,0.001585945247188647,0.0035994397549075074,0.0022072508374549214,0.004858184027943935,0.002622283122036606,0.000559616300961352,0.004666412704318647,-0.0011626410196186043,-0.0019093659029749688,-0.00026570440822979433,9.320499884779565e-05,-0.0003749087955839059,0.000681145541238948,8.452898327959701e-05,-0.000699257077940274,0.0010112466459759164,-6.061603198759258e-05,-0.00036274445365052087,0.0003063514400309944,-0.0003296167951702955,-0.000796876751542186,9.361144047943537e-05,0.0003683317336253822,-0.0015987528739060508,0.0025508250728307758,-0.0006475502596003935,-0.001867798819876043,0.0005606445423836708,0.0005555728130275384,-0.00046322694615810175,0.0016881957119039732,0.00024988024961203337,-0.0014364656606630887,0.002101390740062926
5,32,0.010276273998897523,0.00019276536113466136,-0.004788806094438769,-0.00680080862766772,-0.002763360550670767,5.745621456298977e-05,-0.001455271098166122,0.0016153913889866097,0.002585836271464359,-0.00042352172258688345,0.005936815656241379,0.0004952546878485009,-0.0003915615528967464,0.00134672788080934,-0.000388248372473754,-0.0008513923265127232,1.809567165764748e-05,0.0016105971099023009,0.0004984079498171923,0.0026901470914708625,-0.0007775862759444863,-0.0021072045150503983,0.00034054691786877816,0.0005530325215659104,-0.0004888259880317491,0.0016338482158971604,-0.001075304942787625,-0.0022006806277204303,-0.00017409169340680815,0.00013170343299861997,-0.0008327619958436117,0.0010877101556616255,-1.147086004493758e-05,-0.0005822894788252598,0.00047899425999275996,0.0004617357608367456,-0.00035017583468288643,0.0011684843747389096,-0.00021938863210380077,-0.0014387321207323112,0.0007754959329759004,-0.0002013282100961078,-0.000897848862405226,0.00047249469535017865,-0.0007921759533928707,-0.0016510134668351385,1.2790766049874958e-05,-0.0005306256862240843,-0.0014709945124195655,0.0005067552929176607,-7.465601447620429e-05,-0.0007020251575340807,0.0006627563523579739,-4.088941204827279e-05,-0.0015388588544738013,0.0014477560755040031,0.0012373411882435903,-4.95555104862427e-06,0.003144028497990803,-0.000751307217797148,-0.001995065416167563,0.00021415346950561805,-0.0007624356658197939,-0.0033116432867245746,0.001487738212745171,0.00020089291501790285,-0.0029513944409700343,0.0027290813275612892,0.0012709312577499077,-1.765726046869528e-05,0.002527164812636329,4.1650313505670056e-05,-0.0005358120928576682,0.0005929826315878017,-0.0008968124966486357,-0.0017352658229356165,-8.226220033975536e-05,0.0006330734177026898,-0.00020134690839768155,0.0019885974430508225,-0.00016827924082463142,-0.0009231069739144004,0.0006287974456427038,-0.00024017566101974808,-0.0008623364226878038,0.00035434110659480225,-0.0006847467520856299,-0.0015969388899975457,0.00027372650565666873,0.003377289860509336,0.0010299071371264292,0.00563564025960659,-0.0002756852481979877,-0.00254826732998481,0.0019220508325815903,0.00021589314565062523,-0.0014936990308342501,0.0023228808327985474
6,32,-0.016189842950552702,0.013122150065100868,0.007306930318009108,0.00547962940436264,0.009073709472795599,0.005093642685096711,0.002812686092511285,0.007597473377245478,-0.0024902105651563033,-0.004391113074234454,-0.0008343344825334497,0.0021184730576351285,-0.0008319630032929125,0.004890751757193357,-0.0003458530700299889,-0.002264687724527903,0.0016955455037532374,-0.003745654452359304,-0.006237883903668262,-0.0015716274145233906,0.0004923123415210284,-0.0008893131604963855,0.002332010305417498,0.0006288637887337245,-0.0012076935305231017,0.0023200185936730123,-0.00043542143976083025,-0.002158015814711689,0.0008435946992904064,0.001750963187078014,-0.0008276335385744459,0.003746717217291007,-0.003103145198110724,-0.00481478336487271,-0.0016690985146851744,0.0003542035701684654,-0.000999353612314735,0.0016069338922534374,-0.0009558415331412107,-0.0017491177342890297,2.924126747529963e-05,-0.0006582109053852037,-0.0018639707766851643,0.00030394029490707933,0.0005890408938284963,-0.000602184193121502,0.0015836662820220228,0.0023453479661839083,0.0009954101195035036,0.0035274007197585886,-3.2511634344700724e-06,-0.0011844255817777592,0.0012827907633436557,0.0024534068070352077,0.0002988015989103588,0.0050279660510568645,-0.0005053746863268316,-0.0030826779766357504,0.002863431705918629,0.00017784451483748853,-0.0017919284751769736,0.0020976228179279137,0.0005968735204078257,-0.0014083742949878796,0.002952315169386567,0.0012509259686339647,-0.00011500659529701806,0.002324967296590331,5.970182246528566e-05,-0.000852176196713117,0.0009106822530156935,-0.00033892995270434767,-0.0015066116673551732,0.0010738869699707723,-0.0008867493233992718,-0.002376555322553031,0.00040003251178859553,-0.0004908212249574717,-0.0014574506351891614,0.0006247566145248146,-0.002913252443249803,-0.0045558964113297405,-0.0012008889547360008,0.004495756766118575,0.002661424269535928,0.006195882660176722,-0.001834518974646926,-0.0034614561252965356,0.00011396185109333604,0.003173416989739053,0.0012577073503052816,0.004876977717503906,-0.0010504573674552375,-0.0018011794250469392,-0.0004034989416140883,-7.861832273192704e-06,-0.0017472563406045083,0.001852054051414598
7,32,0.003646116005256772,-0.013754719160715467,-4.421053745318204e-06,-0.0002771791008854052,0.00018911012230091734,-0.0020354044827399775,-0.002833005285356194,-0.001241993923395057,0.0014478245575446635,-0.0016974430338450475,0.0049338553315465125,-0.003211073824786581,-0.005669415327793104,-0.00119965947997116,-0.00023119632533052936,-0.0005833636994793778,0.00011376198835932885,-0.00010415308133815415,-0.00041188420145772393,0.00019216607615817345,-0.00023801784482202493,-0.0006735964634572156,0.0002305398078533473,0.00011977108079008758,-0.00028078089089831335,0.0005882894853129986,-0.002893392666010186,-0.005884704956406495,0.00012664272508118314,-0.006747596489731222,-0.01098454411549028,-0.002518875162058975,-0.001913281244924292,-0.004831262196967145,0.0007737208761682291,0.00546645387657918,0.0030104660101642365,0.007988039760675747,-0.0002907863963628188,-0.002184843292707228,0.0015602061994286487,0.0006163033140182961,0.0003105333420535317,0.000991400941165921,-0.0002526551324990578,-0.0008057228826146456,0.0003599100325118344,-0.0010556431370787323,-0.00451962851366261,0.003078927881142592,2.3922928448882885e-05,-0.00016666463538967947,0.00019717948175639326,0.0001485926732129883,-4.9850939194584495e-05,0.0003924521637600265,-0.0004412298367242329,-0.0013397907501712324,0.0002506049395378798,-2.9323273338377476e-05,-0.0001791886134469678,0.00012066941731063714,0.0006850816062069498,0.00011099103412561818,0.001352667689570808,-0.0006494876579381526,-0.0014695824349473697,4.7847025234659724e-05,-0.0002060537699435372,-0.0004286000525098643,2.015996396949051e-05,-0.00015565101784886792,-0.0004154975034907693,9.862564638751793e-05,-0.0007457473147951532,-0.0020015291098388842,0.0005764228078078308,0.00011787973198806867,-6.271672345974366e-05,0.00028015241614411936,0.0025514198350720108,0.0003148631600197405,0.004785610269755125,1.980267552426085e-05,-0.0003194117152816034,0.0004810179976630025,-0.0004364570850157179,-0.0007202099748610635,-0.00016525340051884996,0.0021267155680106953,0.0007774417828841252,0.003395552240726829,-0.0039547225824208,-0.005917996914467949,-0.00247984052512038,-0.0014821927907178178,-0.0029691210293094628,-9.942647302523224e-05
8,32,0.002888550516217947,-0.005179851628781762,0.0005285409861244261,-0.0005264263782009948,0.0018889462346123765,4.355965938884765e-05,-0.0013186422020226019,0.0015091789215148311,-0.0003791724975599209,-0.0007844716577437794,-3.8989259337540135e-06,0.0032428668782813475,1.5271016309271652e-06,0.006958074526482961,-0.001720661501167342,-0.0034409387204505037,-3.462098611635118e-05,0.0007890085980761796,-0.000954660207935376,0.002416874675691362,-0.006674329080851749,-0.011997423355205683,-0.001651296112686395,0.0013936904142610729,-0.0019418238443904556,0.004790807291283272,0.000580118052312173,-0.0014152829742670292,0.0028161612186522692,-3.7657751818187535e-05,-0.00045932083667139524,0.00043183620291529227,0.00024844643485266715,-0.00023742591347399863,0.000764189084111422,-0.003301946504507214,-0.005093942825988051,-0.0012560471484903246,0.00040560875277151354,4.98828534546192e-05,0.0008918791477299238,-0.00035268280771560967,-0.0012249893539774347,0.0007889866816185531,-0.0001533644099254161,-0.00043642719920171656,0.00013002666128159038,-0.0003202573716407642,-0.0017816936655435712,0.0009220032810844716,-0.00034029223024845123,-0.0006650197987255524,-0.00012004879681626331,-0.0003787153837038204,-0.0008448806735941617,0.00012122760617785396,0.0002312565156898927,-0.00021966227332086418,0.0006188586553435016,6.0156467952765524e-05,-0.0003108265966147883,0.0004213092881400371,7.686640492465813e-05,-0.0005728251533128059,0.0007147016680846719,0.0002737623144639656,-0.0003678322034829762,0.0007418147655698704,-0.00021194784494582564,-0.00041587639370845866,7.376084267889384e-05,-0.00011553296644706279,-0.0006587429363207775,0.00046987944569991673,0.0016721496285754256,-0.003713618228357518,0.005617272939525719,-0.0018901013681897894,-0.004561296360407141,0.0015310058879549615,0.00022785783221479505,-0.0009867867436696542,0.0015043142630020157,0.0006709571898682043,-0.0006250783146242612,0.001613950849423418,-0.00014921896217856556,-0.0013476192150847055,0.0011383310149540194,-0.0019985138133051805,-0.002794535934299347,-0.0012827380953240207,0.0026554231080808677,0.0009080257414098014,0.004278194836479088,-0.00025572637241566554,-0.000591940736376273,0.00010591240352368925
9,32,0.03227473271545023,0.005429089444078272,-0.0004502147203311324,-0.0014052886497665895,0.0007609441010572489,2.4284818209707737e-06,-0.0008429796078416984,0.001031661787783378,0.0025595749757485464,-0.0016371917074138765,0.0059923784665443245,-0.0016174291667994112,-0.003208887585060438,-0.0002875294900150038,-0.0012826500023948029,-0.0023216121273435418,-0.00012844654120272025,-0.00012806284576072358,-0.0004600371985361562,0.00011907475172847628,-0.00037954137224005535,-0.0007941885998661747,6.148925203888212e-05,-0.000179617388312181,-0.0004363743896874439,4.589799464156394e-05,0.0003171737371303607,0.00015224051749100908,0.0004787939003108477,1.1148456906084903e-05,-0.00023101060455701372,0.000189599096938764,-0.0001288801540795248,-0.0003726591648955946,4.5245169894769786e-05,-0.0001498383116995683,-0.00038370592656065126,2.3830529744373094e-05,0.005372361512854695,-0.005151517799822613,0.014280854768003339,-0.0025636731297709048,-0.006768255198403494,0.0017961149249458685,-0.0011270577597315423,-0.00254226053293678,0.0005028317966207398,-0.0028194821788929403,-0.005167355880257673,-0.00033058629123843214,0.0001567382860230282,-0.0004757284441438969,0.0005671115897712299,-0.00013665789447259158,-0.0007467001923942007,0.0006579072793101659,-0.000809299381216988,-0.0015349410969065502,-0.00015920039622869796,-0.0002665068313945085,-0.000610910396426334,7.114957406884073e-05,0.0012912061647512019,-0.0006279466557316482,0.0032358179549191847,0.010932420613244176,0.0034746389865176752,0.018057213918655182,-0.0008958888793131337,-0.002210338753866381,0.00028041210462106394,-0.003221606952138245,-0.005501061888207914,-0.0006400354795914608,-4.391643597045913e-05,-0.00037965534702379957,0.0003248965527745896,-0.00037756214624096174,-0.0008271324867564544,1.90817518159752e-06,0.00016755182878114283,-1.3515831960830836e-05,0.00031174463601928447,0.0008437643555225804,-0.00041762411910895025,0.0023131981937694955,2.893283817684278e-05,-0.0001348080952084274,0.0001884903115751513,0.0002792551003949484,-4.063668393428086e-06,0.0005726520740154229,2.8024300263496116e-05,-0.0001385996311000781,0.00020627225148928132,1.63943432198721e-05,-7.995711202966049e-05,0.00013494670099589714
